blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,0,78,0,22,1.0
Gemma,67,20,8,5,0.22988505747126436
Mixtral,23,19,2,56,0.4523809523809524
MixtralExpert,28,15,19,38,0.3488372093023256
Phi,14,15,2,69,0.5172413793103449
