blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,23,1,80,24,0.041666666666666664
Gemma,46,64,2,16,0.5818181818181818
GPT4o,124,2,2,0,0.015873015873015872
Mixtral,40,85,0,3,0.68
MixtralExpert,71,50,2,5,0.4132231404958678
Phi,100,22,4,2,0.18032786885245902
