blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,1,23,6,98,0.9583333333333334
Gemma,82,28,5,13,0.2545454545454545
GPT4o,125,1,1,1,0.007936507936507936
Mixtral,111,14,1,2,0.112
MixtralExpert,107,14,5,2,0.11570247933884298
Phi,120,2,6,0,0.01639344262295082
