,case_name,before,after,decrease,decrease_rate
0,11_access_control,66.51155698299408,52.584540367126465,13.927016615867615,0.20939243114438783
1,12_access_control,54.347599029541016,36.171953201293945,18.17564582824707,0.33443328045398235
2,13_access_control,15.607887029647827,15.609744429588318,-0.0018573999404907227,-0.00011900393288101808
3,14_access_control,72.72274339199066,32.019023060798645,40.70372033119202,0.5597110124378907
4,15_access_control,60.122337341308594,39.83418416976929,20.288153171539307,0.33744784498921687
5,16_access_control,149.39922952651978,47.30560374259949,102.09362578392029,0.6833611264762092
6,17_access_control,162.50289344787598,87.8016529083252,74.70124053955078,0.45969175658716355
7,18_access_control,42.14949035644531,25.125924348831177,17.023566007614136,0.4038854530304177
8,19_access_control,64.69162464141846,38.767258405685425,25.924366235733032,0.4007375974777282
9,20_access_control,36.319551944732666,24.950806379318237,11.368745565414429,0.31301998391153635
10,21_access_control,140.2029514312744,80.35859298706055,59.84435844421387,0.42684093190112876
11,22_access_control,32.88850009441376,22.942014694213867,9.94648540019989,0.30243049612011164
12,23_access_control,150.60021209716797,88.72837448120117,61.8718376159668,0.41083499654068745
13,24_access_control,118.90121555328369,53.366835594177246,65.53437995910645,0.551166610485477
14,25_access_control,148.1609010696411,87.75194835662842,60.408952713012695,0.4077253329109969
15,26_access_control,44.969707787036896,29.130021393299103,15.839686393737793,0.3522301383133245
16,27_unchecked_low_level_calls,176.3131079673767,156.46740579605103,19.845702171325684,0.11255942567241083
17,28_unchecked_low_level_calls,198.64337384700775,104.14746558666229,94.49590826034546,0.4757063194724272
18,29_unchecked_low_level_calls,164.24957036972046,144.9242901802063,19.32528018951416,0.11765802580800414
19,30_unchecked_low_level_calls,33.98172616958618,30.986915946006775,2.9948102235794067,0.08813002048906442
20,31_unchecked_low_level_calls,399.9803066253662,288.1668030023575,111.81350362300873,0.2795475221427256
21,32_unchecked_low_level_calls,33.514712154865265,30.28141987323761,3.233292281627655,0.09647381921966722
22,33_unchecked_low_level_calls,178.31980323791504,71.69134521484375,106.62845802307129,0.5979619542357119
23,34_unchecked_low_level_calls,350.1797739267349,276.2141423821449,73.96563154459,0.2112218838774657
24,35_unchecked_low_level_calls,180.10866117477417,161.3019495010376,18.806711673736572,0.10441869675266134
25,36_unchecked_low_level_calls,33.1827654838562,21.84380215406418,11.338963329792023,0.34171242705218646
26,37_unchecked_low_level_calls,421.90020620822906,234.6898866891861,187.21031951904297,0.4437312823370492
27,38_unchecked_low_level_calls,31.24539029598236,20.403071641921997,10.842318654060364,0.3470053838775221
28,39_unchecked_low_level_calls,88.69227015972137,65.79976660013199,22.892503559589386,0.25811159775664155
29,40_unchecked_low_level_calls,11.478073060512543,8.916337549686432,2.561735510826111,0.22318515462661803
30,41_unchecked_low_level_calls,26.748288869857788,16.086483657360077,10.661805212497711,0.39859765476483716
31,42_unchecked_low_level_calls,229.23996496200562,150.28256034851074,78.95740461349487,0.34443123661522684
32,43_unchecked_low_level_calls,106.31122875213623,72.27693939208984,34.03428936004639,0.3201382371320066
33,44_unchecked_low_level_calls,162.26905727386475,144.36742234230042,17.90163493156433,0.11032069349704413
34,45_unchecked_low_level_calls,10.62023800611496,8.15482473373413,2.465413272380829,0.23214293982500997
35,46_unchecked_low_level_calls,324.06608867645264,159.7534030675888,164.31268560886383,0.5070344949696773
36,47_unchecked_low_level_calls,34.48838955163956,22.240452766418457,12.2479367852211,0.35513217475354225
37,48_unchecked_low_level_calls,422.77463722229004,273.5877764225006,149.18686079978943,0.3528756166168707
38,49_unchecked_low_level_calls,192.83595037460327,151.49078941345215,41.34516096115112,0.21440587650193846
39,50_unchecked_low_level_calls,188.51124477386475,151.28664350509644,37.22460126876831,0.19746621117176527
40,51_unchecked_low_level_calls,143.39827632904053,108.81822037696838,34.580055952072144,0.2411469428874098
41,52_unchecked_low_level_calls,412.5315520763397,295.8323360681534,116.69921600818634,0.2828855524403402
42,53_unchecked_low_level_calls,237.6985056400299,116.70046973228455,120.99803590774536,0.5090399520263897
43,54_unchecked_low_level_calls,406.46700048446655,279.4291594028473,127.03784108161926,0.3125415862301326
44,55_unchecked_low_level_calls,207.06268739700317,153.43626642227173,53.626420974731445,0.25898640478819357
45,56_unchecked_low_level_calls,320.1796979904175,190.53853797912598,129.6411600112915,0.4049012502197172
46,57_unchecked_low_level_calls,45.744174003601074,30.443875074386597,15.300298929214478,0.33447535697136005
47,58_unchecked_low_level_calls,0.0,0.0,0.0,0.0
48,59_unchecked_low_level_calls,177.66449069976807,104.86963272094727,72.7948579788208,0.40973217378499954
49,60_unchecked_low_level_calls,266.734619140625,154.54644012451172,112.18817901611328,0.4205984936547236
50,61_unchecked_low_level_calls,47.6639289855957,53.465883910655975,-5.801954925060272,-0.12172632530594896
51,62_unchecked_low_level_calls,154.19781458377838,116.98731172084808,37.2105028629303,0.24131666822497785
52,63_unchecked_low_level_calls,97.70054340362549,62.361510038375854,35.339033365249634,0.3617076439304458
53,64_unchecked_low_level_calls,45.597365856170654,30.297192573547363,15.300173282623291,0.335549499304086
54,65_unchecked_low_level_calls,400.96547508239746,283.1175838112831,117.84789127111435,0.29391032045064946
55,66_unchecked_low_level_calls,31.21122443675995,20.398243367671967,10.812981069087982,0.3464452697457352
56,67_unchecked_low_level_calls,181.4549150466919,159.12241125106812,22.33250379562378,0.12307467003512795
57,68_unchecked_low_level_calls,241.52328872680664,116.50294160842896,125.02034711837769,0.5176326795541092
58,69_unchecked_low_level_calls,99.15190410614014,63.403268337249756,35.74863576889038,0.36054411754535926
