,case_name,before,after,decrease,decrease_rate
0,11_access_control,66.51155698299408,44.63029593229294,21.88126105070114,0.3289843456272693
1,12_access_control,54.347599029541016,37.65530729293823,16.692291736602783,0.30713945113802676
2,13_access_control,15.607887029647827,14.057084679603577,1.5508023500442505,0.09936017265491717
3,14_access_control,72.72274339199066,31.492338955402374,41.23040443658829,0.5669533699292374
4,15_access_control,60.122337341308594,40.871883392333984,19.25045394897461,0.32018804990384314
5,16_access_control,149.39922952651978,46.70623219013214,102.69299733638763,0.6873730049468472
6,17_access_control,162.50289344787598,72.14855432510376,90.35433912277222,0.5560168019516161
7,18_access_control,42.14949035644531,21.682290017604828,20.467200338840485,0.48558595052409054
8,19_access_control,64.69162464141846,40.604114055633545,24.087510585784912,0.37234357181938843
9,20_access_control,36.319551944732666,27.18772029876709,9.131831645965576,0.25143018448744775
10,21_access_control,140.2029514312744,69.05856609344482,71.14438533782959,0.5074385710967262
11,22_access_control,32.88850009441376,19.59208631515503,13.296413779258728,0.40428763066386164
12,23_access_control,150.60021209716797,77.0532374382019,73.54697465896606,0.4883590377118009
13,24_access_control,118.90121555328369,43.449625730514526,75.45158982276917,0.6345737465480892
14,25_access_control,148.1609010696411,78.41270577907562,69.74819529056549,0.47075979416311226
15,26_access_control,44.969707787036896,17.253145396709442,27.716562390327454,0.6163385032783583
16,27_unchecked_low_level_calls,176.3131079673767,146.18265652656555,30.130451440811157,0.17089172658896246
17,28_unchecked_low_level_calls,49.33699440956116,41.24556094408035,8.091433465480804,0.1640033723641816
18,29_unchecked_low_level_calls,164.24957036972046,132.57412433624268,31.675446033477783,0.19284949094343065
19,30_unchecked_low_level_calls,33.98172616958618,129.21921980381012,-95.23749363422394,-2.802609059908851
20,31_unchecked_low_level_calls,399.9803066253662,251.20370090007782,148.7766057252884,0.3719598271737841
21,32_unchecked_low_level_calls,33.514712154865265,26.03482359647751,7.479888558387756,0.22318224079695448
22,33_unchecked_low_level_calls,178.31980323791504,64.61312866210938,113.70667457580566,0.6376558997437751
23,34_unchecked_low_level_calls,350.1797739267349,247.3627096414566,102.81706428527832,0.2936122298907813
24,35_unchecked_low_level_calls,180.10866117477417,158.72566628456116,21.382994890213013,0.11872274631736529
25,36_unchecked_low_level_calls,33.1827654838562,14.80228179693222,18.38048368692398,0.5539165714161557
26,37_unchecked_low_level_calls,421.90020620822906,206.49230462312698,215.40790158510208,0.5105660021384
27,38_unchecked_low_level_calls,31.24539029598236,13.264844238758087,17.980546057224274,0.575462360588156
28,39_unchecked_low_level_calls,88.69227015972137,53.66239231824875,35.029877841472626,0.3949597611876335
29,40_unchecked_low_level_calls,11.478073060512543,5.913579344749451,5.564493715763092,0.48479336962110386
30,41_unchecked_low_level_calls,26.748288869857788,9.463239192962646,17.28504967689514,0.646211417896469
31,42_unchecked_low_level_calls,229.23996496200562,144.0368549823761,85.20310997962952,0.3716765093457903
32,43_unchecked_low_level_calls,139.99927139282227,46.941405057907104,93.05786633491516,0.6647025045852218
33,44_unchecked_low_level_calls,162.26905727386475,134.49497842788696,27.774078845977783,0.17116065941705025
34,45_unchecked_low_level_calls,10.62023800611496,6.417266607284546,4.202971398830414,0.39575114949499357
35,46_unchecked_low_level_calls,324.06608867645264,152.15576481819153,171.9103238582611,0.530479213546766
36,47_unchecked_low_level_calls,34.48838955163956,14.026748418807983,20.461641132831573,0.5932907102604574
37,48_unchecked_low_level_calls,422.77463722229004,266.3427703976631,156.43186682462692,0.37001242045268873
38,49_unchecked_low_level_calls,192.83595037460327,148.00607800483704,44.829872369766235,0.23247673622413087
39,50_unchecked_low_level_calls,188.51124477386475,147.62758588790894,40.88365888595581,0.2168764995159797
40,51_unchecked_low_level_calls,143.39827632904053,96.98306179046631,46.41521453857422,0.32368042159774807
41,52_unchecked_low_level_calls,412.5315520763397,277.9560098052025,134.57554227113724,0.3262187864026308
42,53_unchecked_low_level_calls,237.6985056400299,128.979443192482,108.71906244754791,0.4573821873840125
43,54_unchecked_low_level_calls,406.46700048446655,261.920196890831,144.54680359363556,0.3556175616257919
44,55_unchecked_low_level_calls,207.06268739700317,147.84071731567383,59.221970081329346,0.2860098592644194
45,56_unchecked_low_level_calls,320.1796979904175,204.99164485931396,115.18805313110352,0.359760640209458
46,57_unchecked_low_level_calls,45.744174003601074,16.24901056289673,29.495163440704346,0.644785135663012
47,58_unchecked_low_level_calls,0.0,260.81663942337036,-260.81663942337036,-inf
48,59_unchecked_low_level_calls,177.66449069976807,99.27683639526367,78.3876543045044,0.44121171313276236
49,60_unchecked_low_level_calls,266.734619140625,144.28659439086914,122.44802474975586,0.459063113533081
50,61_unchecked_low_level_calls,15.414733648300171,13.583150148391724,1.8315834999084473,0.11882031449245453
51,62_unchecked_low_level_calls,154.19781458377838,111.25665640830994,42.941158175468445,0.2784809777711717
52,63_unchecked_low_level_calls,97.70054340362549,55.864266872406006,41.83627653121948,0.42820925118485076
53,64_unchecked_low_level_calls,45.597365856170654,16.240535736083984,29.35683012008667,0.6438273257426302
54,65_unchecked_low_level_calls,400.96547508239746,257.1218839287758,143.84359115362167,0.35874308411232203
55,66_unchecked_low_level_calls,31.21122443675995,13.290846526622772,17.920377910137177,0.5741645268178238
56,67_unchecked_low_level_calls,181.4549150466919,148.57634210586548,32.878572940826416,0.18119417119324718
57,68_unchecked_low_level_calls,241.52328872680664,105.83625650405884,135.6870322227478,0.5617968889792113
58,69_unchecked_low_level_calls,99.15190410614014,55.43380379676819,43.71810030937195,0.44092043116562435
