blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,23,1,84,20,0.041666666666666664
Gemma,46,64,2,16,0.5818181818181818
GPT4o,122,4,2,0,0.031746031746031744
Mixtral,46,79,0,3,0.632
MixtralExpert,75,46,0,7,0.38016528925619836
Phi,101,21,4,2,0.1721311475409836
