blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,17,7,60,44,0.2916666666666667
Gemma,79,31,6,12,0.2818181818181818
GPT4o,112,14,2,0,0.1111111111111111
Mixtral,89,36,1,2,0.288
MixtralExpert,98,23,4,3,0.19008264462809918
Phi,112,10,5,1,0.08196721311475409
