blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
8526-InitialMTTokenIMT._transferFrom,65,53,1,9,0.4491525423728814
5996-MNYTiers.loadData,71,47,2,8,0.3983050847457627
8002-LiterallyMinecraft.getCatImage,103,15,5,5,0.1271186440677966
