blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
8526-InitialMTTokenIMT._transferFrom,9,18,16,85,0.6666666666666666
8002-LiterallyMinecraft.getCatImage,24,3,75,26,0.1111111111111111
5996-MNYTiers.loadData,27,0,98,3,0.0
