blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
benign_comments,0,78,0,22,1.0
benign_rename,0,78,0,22,1.0
random2,3,75,0,22,0.9615384615384616
random3,3,75,0,22,0.9615384615384616
random1,8,70,0,22,0.8974358974358975
