blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
2032-CustomToken.CustomToken,0,126,0,2,1.0
3405-Airdropper.multisend,0,126,0,2,1.0
345-demo.transfer,0,126,0,2,1.0
3829-ECRecovery.recover,0,126,0,2,1.0
3993-Giver.getToken,0,126,0,2,1.0
4043-CustomToken.CustomToken,0,126,0,2,1.0
4088-CustomToken.CustomToken,0,126,0,2,1.0
449-Airdrop.multisend,0,126,0,2,1.0
457-CustomToken.CustomToken,0,126,0,2,1.0
526-GetsBurned.BurnMe,0,126,0,2,1.0
6270-CustomToken.CustomToken,0,126,0,2,1.0
7006-NameFilter.nameFilter,0,126,0,2,1.0
7303-CustomToken.CustomToken,0,126,0,2,1.0
3129-test.record_human_readable_blockhash,57,69,0,2,0.5476190476190477
7451-AirDrop.airDrop,61,65,0,2,0.5158730158730159
7772-getKittyInfo.getInfo,78,48,1,1,0.38095238095238093
8463-CustomToken.CustomToken,78,48,1,1,0.38095238095238093
7364-FileCoinCash.FileCoinCash,84,42,1,1,0.3333333333333333
8350-EthealHelper.forwardable,90,36,1,1,0.2857142857142857
2488-Airdropper.multisend,92,34,1,1,0.2698412698412698
801-CustomToken.CustomToken,93,33,1,1,0.2619047619047619
2297-BITXMultiTransfer.multisend,94,32,1,1,0.25396825396825395
9689-CustomToken.CustomToken,96,30,0,2,0.23809523809523808
5286-CustomToken.CustomToken,98,28,1,1,0.2222222222222222
8228-ENXAirDrop.airDrop,100,26,1,1,0.20634920634920634
2912-Airdropper.multisend,103,23,1,1,0.18253968253968253
920-QuantumpayAirdropper.multisend,103,23,0,2,0.18253968253968253
8458-CustomToken.CustomToken,104,22,1,1,0.1746031746031746
1976-Airdropper.multisend,107,19,1,1,0.15079365079365079
5496-CustomToken.CustomToken,107,19,1,1,0.15079365079365079
1816-CustomToken.CustomToken,108,18,1,1,0.14285714285714285
2675-Airdropper.multisend,108,18,1,1,0.14285714285714285
5848-Airdropper.multisend,108,18,1,1,0.14285714285714285
4036-CustomToken.CustomToken,109,17,1,1,0.1349206349206349
7505-CustomToken.CustomToken,109,17,1,1,0.1349206349206349
761-MultiTransfer.transfer,109,17,1,1,0.1349206349206349
5444-Airdropper.multisend,110,16,1,1,0.12698412698412698
2505-EthealHodlHelper.getAddress,111,15,1,1,0.11904761904761904
351-CustomToken.CustomToken,111,15,1,1,0.11904761904761904
9196-CustomToken.CustomToken,111,15,1,1,0.11904761904761904
9827-CustomToken.CustomToken,111,15,1,1,0.11904761904761904
2609-airdropManager.send,112,14,1,1,0.1111111111111111
6279-CustomToken.CustomToken,112,14,1,1,0.1111111111111111
6402-CustomToken.CustomToken,112,14,1,1,0.1111111111111111
6576-CustomToken.CustomToken,112,14,1,1,0.1111111111111111
2242-Airdropper.multisend,113,13,1,1,0.10317460317460317
7070-CustomToken.CustomToken,113,13,1,1,0.10317460317460317
2273-Airdropper.multisend,116,10,1,1,0.07936507936507936
3682-Foo.doit,116,10,1,1,0.07936507936507936
1851-secondContract.BirthdayBoyClickHere,117,9,1,1,0.07142857142857142
8328-CustomToken.CustomToken,117,9,1,1,0.07142857142857142
8846-CustomToken.CustomToken,117,9,1,1,0.07142857142857142
9877-Authority.canCall,117,9,1,1,0.07142857142857142
1834-CustomToken.CustomToken,118,8,1,1,0.06349206349206349
1967-CustomToken.CustomToken,118,8,1,1,0.06349206349206349
2742-Hasher.hashLoop,118,8,1,1,0.06349206349206349
450-EBU.transfer,118,8,1,1,0.06349206349206349
5285-CustomToken.CustomToken,118,8,1,1,0.06349206349206349
6323-ParaTransfer.superTransfer,118,8,1,1,0.06349206349206349
7041-Airdrop.drop,118,8,1,1,0.06349206349206349
9800-CustomToken.CustomToken,118,8,1,1,0.06349206349206349
9900-Disperse.disperseToken,118,8,1,1,0.06349206349206349
4479-cyberEntry2.cyberEntry2,119,7,1,1,0.05555555555555555
6158-GongChuangToken.GongChuangToken,119,7,1,1,0.05555555555555555
2230-CustomToken.CustomToken,120,6,1,1,0.047619047619047616
8406-balanceChecker.checkBals,120,6,1,1,0.047619047619047616
9700-Airdrop.drop,120,6,1,1,0.047619047619047616
1004-Airdrop.doAirdrop,121,5,0,2,0.03968253968253968
2844-InternalTxsTest.batch,121,5,1,1,0.03968253968253968
2997-RatForward.get,121,5,1,1,0.03968253968253968
3655-Factory.createPermissionsBot,121,5,1,1,0.03968253968253968
5178-Rainmaker.letItRain,121,5,1,1,0.03968253968253968
8543-ConvertLib.convert,121,5,1,1,0.03968253968253968
1721-StringYokes.zint_bytes32ToString,122,4,1,1,0.031746031746031744
261-EBU.transfer,122,4,1,1,0.031746031746031744
3777-Fees.payout,122,4,1,1,0.031746031746031744
4520-CustomToken.CustomToken,122,4,1,1,0.031746031746031744
5958-VpaxContract.transferCoins,122,4,1,1,0.031746031746031744
2015-AirDropContract.transfer,123,3,1,1,0.023809523809523808
2418-Untitled.test,123,3,1,1,0.023809523809523808
2931-StringDump.emitEvent,123,3,1,1,0.023809523809523808
3671-Foo.doit,123,3,1,1,0.023809523809523808
4500-OrderString.getOrderString,123,3,1,1,0.023809523809523808
1863-StringLib.generateName,124,2,1,1,0.015873015873015872
1871-T_TOTAL.retrieve,124,2,1,1,0.015873015873015872
3917-Brute.sendToken,124,2,1,1,0.015873015873015872
5267-MultiTransfer.multiTransfer,124,2,1,1,0.015873015873015872
5936-StringYokes.zint_bytes32ToString,124,2,1,1,0.015873015873015872
9192-proofofpower.uploadData,124,2,1,1,0.015873015873015872
9757-ZhenNet.store,124,2,1,1,0.015873015873015872
1138-Destroy.delegatecall_selfdestruct,125,1,1,1,0.007936507936507936
1726-StringYokes.zint_bytes32ToString,125,1,1,1,0.007936507936507936
1905-StringYokes.zint_bytes32ToString,125,1,1,1,0.007936507936507936
2946-SuicideContract.NukeContract,125,1,1,1,0.007936507936507936
3490-RatForward.get,125,1,1,1,0.007936507936507936
3916-br.sendToken,125,1,1,1,0.007936507936507936
5716-ViewBalances.checkBalances,125,1,1,1,0.007936507936507936
9880-Authority.canCall,125,1,1,1,0.007936507936507936
2979-WhiteList.canTransfer,126,0,1,1,0.0
7540-LoeriadeNabidaz.pay,126,0,1,1,0.0
