blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
7006-NameFilter.nameFilter,70,58,0,0,0.453125
3129-test.record_human_readable_blockhash,87,41,0,0,0.3203125
3829-ECRecovery.recover,108,20,0,0,0.15625
9880-Authority.canCall,108,20,0,0,0.15625
1905-StringYokes.zint_bytes32ToString,109,19,0,0,0.1484375
5936-StringYokes.zint_bytes32ToString,111,17,0,0,0.1328125
7364-FileCoinCash.FileCoinCash,111,17,0,0,0.1328125
9877-Authority.canCall,111,17,0,0,0.1328125
1726-StringYokes.zint_bytes32ToString,112,16,0,0,0.125
1863-StringLib.generateName,113,15,0,0,0.1171875
8350-EthealHelper.forwardable,113,15,0,0,0.1171875
9827-CustomToken.CustomToken,113,15,0,0,0.1171875
4500-OrderString.getOrderString,114,14,0,0,0.109375
1721-StringYokes.zint_bytes32ToString,115,13,0,0,0.1015625
2742-Hasher.hashLoop,116,12,0,0,0.09375
5716-ViewBalances.checkBalances,116,12,0,0,0.09375
8228-ENXAirDrop.airDrop,116,12,0,0,0.09375
1834-CustomToken.CustomToken,117,11,0,0,0.0859375
5958-VpaxContract.transferCoins,117,11,0,0,0.0859375
7772-getKittyInfo.getInfo,117,11,0,0,0.0859375
1816-CustomToken.CustomToken,118,10,0,0,0.078125
1851-secondContract.BirthdayBoyClickHere,118,10,0,0,0.078125
2505-EthealHodlHelper.getAddress,118,10,0,0,0.078125
351-CustomToken.CustomToken,118,10,0,0,0.078125
5496-CustomToken.CustomToken,118,10,0,0,0.078125
6279-CustomToken.CustomToken,118,10,0,0,0.078125
801-CustomToken.CustomToken,118,10,0,0,0.078125
8543-ConvertLib.convert,118,10,0,0,0.078125
2230-CustomToken.CustomToken,119,9,0,0,0.0703125
4036-CustomToken.CustomToken,119,9,0,0,0.0703125
4043-CustomToken.CustomToken,119,9,0,0,0.0703125
6270-CustomToken.CustomToken,119,9,0,0,0.0703125
7070-CustomToken.CustomToken,119,9,0,0,0.0703125
7303-CustomToken.CustomToken,119,9,0,0,0.0703125
9196-CustomToken.CustomToken,119,9,0,0,0.0703125
2418-Untitled.test,120,8,0,0,0.0625
