blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
7006-NameFilter.nameFilter,93,35,0,0,0.2734375
8543-ConvertLib.convert,101,27,0,0,0.2109375
3129-test.record_human_readable_blockhash,105,23,0,0,0.1796875
2912-Airdropper.multisend,109,19,0,0,0.1484375
4500-OrderString.getOrderString,110,18,0,0,0.140625
1851-secondContract.BirthdayBoyClickHere,111,17,0,0,0.1328125
2418-Untitled.test,111,17,0,0,0.1328125
3829-ECRecovery.recover,111,17,0,0,0.1328125
5716-ViewBalances.checkBalances,111,17,0,0,0.1328125
1721-StringYokes.zint_bytes32ToString,112,16,0,0,0.125
1726-StringYokes.zint_bytes32ToString,112,16,0,0,0.125
1863-StringLib.generateName,112,16,0,0,0.125
5936-StringYokes.zint_bytes32ToString,112,16,0,0,0.125
449-Airdrop.multisend,113,15,0,0,0.1171875
5958-VpaxContract.transferCoins,114,14,0,0,0.109375
1905-StringYokes.zint_bytes32ToString,115,13,0,0,0.1015625
7364-FileCoinCash.FileCoinCash,116,12,0,0,0.09375
2931-StringDump.emitEvent,117,11,0,0,0.0859375
9877-Authority.canCall,117,11,0,0,0.0859375
3777-Fees.payout,118,10,0,0,0.078125
6158-GongChuangToken.GongChuangToken,118,10,0,0,0.078125
2488-Airdropper.multisend,119,9,0,0,0.0703125
9880-Authority.canCall,119,9,0,0,0.0703125
1976-Airdropper.multisend,120,8,0,0,0.0625
3405-Airdropper.multisend,120,8,0,0,0.0625
4479-cyberEntry2.cyberEntry2,120,8,0,0,0.0625
5444-Airdropper.multisend,120,8,0,0,0.0625
2273-Airdropper.multisend,121,7,0,0,0.0546875
2297-BITXMultiTransfer.multisend,121,7,0,0,0.0546875
2675-Airdropper.multisend,121,7,0,0,0.0546875
5178-Rainmaker.letItRain,121,7,0,0,0.0546875
8406-balanceChecker.checkBals,121,7,0,0,0.0546875
2242-Airdropper.multisend,122,6,0,0,0.046875
2609-airdropManager.send,122,6,0,0,0.046875
2979-WhiteList.canTransfer,122,6,0,0,0.046875
8350-EthealHelper.forwardable,122,6,0,0,0.046875
920-QuantumpayAirdropper.multisend,122,6,0,0,0.046875
351-CustomToken.CustomToken,123,5,0,0,0.0390625
3917-Brute.sendToken,123,5,0,0,0.0390625
3993-Giver.getToken,123,5,0,0,0.0390625
7451-AirDrop.airDrop,123,5,0,0,0.0390625
9757-ZhenNet.store,123,5,0,0,0.0390625
1967-CustomToken.CustomToken,124,4,0,0,0.03125
2505-EthealHodlHelper.getAddress,124,4,0,0,0.03125
2844-InternalTxsTest.batch,124,4,0,0,0.03125
5848-Airdropper.multisend,124,4,0,0,0.03125
6323-ParaTransfer.superTransfer,124,4,0,0,0.03125
7070-CustomToken.CustomToken,124,4,0,0,0.03125
761-MultiTransfer.transfer,124,4,0,0,0.03125
7772-getKittyInfo.getInfo,124,4,0,0,0.03125
801-CustomToken.CustomToken,124,4,0,0,0.03125
8228-ENXAirDrop.airDrop,124,4,0,0,0.03125
9196-CustomToken.CustomToken,124,4,0,0,0.03125
9700-Airdrop.drop,124,4,0,0,0.03125
9827-CustomToken.CustomToken,124,4,0,0,0.03125
1138-Destroy.delegatecall_selfdestruct,125,3,0,0,0.0234375
2946-SuicideContract.NukeContract,125,3,0,0,0.0234375
3490-RatForward.get,125,3,0,0,0.0234375
3655-Factory.createPermissionsBot,125,3,0,0,0.0234375
4036-CustomToken.CustomToken,125,3,0,0,0.0234375
4043-CustomToken.CustomToken,125,3,0,0,0.0234375
457-CustomToken.CustomToken,125,3,0,0,0.0234375
6279-CustomToken.CustomToken,125,3,0,0,0.0234375
7505-CustomToken.CustomToken,125,3,0,0,0.0234375
8328-CustomToken.CustomToken,125,3,0,0,0.0234375
8846-CustomToken.CustomToken,125,3,0,0,0.0234375
1816-CustomToken.CustomToken,126,2,0,0,0.015625
2742-Hasher.hashLoop,126,2,0,0,0.015625
2997-RatForward.get,126,2,0,0,0.015625
3916-br.sendToken,126,2,0,0,0.015625
450-EBU.transfer,126,2,0,0,0.015625
4520-CustomToken.CustomToken,126,2,0,0,0.015625
526-GetsBurned.BurnMe,126,2,0,0,0.015625
5267-MultiTransfer.multiTransfer,126,2,0,0,0.015625
7041-Airdrop.drop,126,2,0,0,0.015625
7540-LoeriadeNabidaz.pay,126,2,0,0,0.015625
8463-CustomToken.CustomToken,126,2,0,0,0.015625
1004-Airdrop.doAirdrop,127,1,0,0,0.0078125
1834-CustomToken.CustomToken,127,1,0,0,0.0078125
1871-T_TOTAL.retrieve,127,1,0,0,0.0078125
2015-AirDropContract.transfer,127,1,0,0,0.0078125
2230-CustomToken.CustomToken,127,1,0,0,0.0078125
261-EBU.transfer,127,1,0,0,0.0078125
345-demo.transfer,127,1,0,0,0.0078125
5285-CustomToken.CustomToken,127,1,0,0,0.0078125
5286-CustomToken.CustomToken,127,1,0,0,0.0078125
5496-CustomToken.CustomToken,127,1,0,0,0.0078125
6402-CustomToken.CustomToken,127,1,0,0,0.0078125
6576-CustomToken.CustomToken,127,1,0,0,0.0078125
9192-proofofpower.uploadData,127,1,0,0,0.0078125
2032-CustomToken.CustomToken,128,0,0,0,0.0
3671-Foo.doit,128,0,0,0,0.0
3682-Foo.doit,128,0,0,0,0.0
