blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
8543-ConvertLib.convert,43,67,4,14,0.6090909090909091
7006-NameFilter.nameFilter,74,36,6,12,0.32727272727272727
2912-Airdropper.multisend,93,17,10,8,0.15454545454545454
