,case_name,before,after,decrease,decrease_rate
0,1_CWE-918,1024.007165670395,753.8246260881424,270.1825395822525,0.26384828997301984
1,2_CWE-918,1023.9499092102051,727.4137330055237,296.5361762046814,0.2896002758898687
2,3_CWE-601,1023.9896236658096,775.2382996678352,248.7513239979744,0.2429236764211169
3,4_CWE-601,1023.9829190373421,726.7208795547485,297.26203948259354,0.2902998028151221
4,5_CWE-918,1023.9767370223999,744.2063909769058,279.7703460454941,0.2732194354913104
5,6_CWE-918,1023.9767370223999,744.2063909769058,279.7703460454941,0.2732194354913104
6,7_CWE-918,1023.9945039749146,734.5061588287354,289.4883451461792,0.2827049793943728
7,8_CWE-918,1023.9945039749146,734.5061588287354,289.4883451461792,0.2827049793943728
8,9_CWE-918,1023.997537612915,734.904080748558,289.093456864357,0.2823185078533248
9,10_CWE-918,1023.997537612915,734.904080748558,289.093456864357,0.2823185078533248
10,11_CWE-918,1023.9568061828613,741.2087517976761,282.74805438518524,0.2761327945455262
11,12_CWE-918,1023.9568061828613,741.2087517976761,282.74805438518524,0.2761327945455262
12,13_CWE-918,1023.969578742981,770.8046078681946,253.16497087478638,0.24723876190303448
13,14_CWE-918,1023.969578742981,770.8046078681946,253.16497087478638,0.24723876190303448
14,15_CWE-918,1023.9810283184052,763.3541377782822,260.626890540123,0.2545231633520865
15,16_CWE-918,1023.9810283184052,763.3541377782822,260.626890540123,0.2545231633520865
16,17_CWE-918,1024.0303739905357,751.1735361814499,272.85683780908585,0.26645385209209393
17,18_CWE-918,1024.0303739905357,751.1735361814499,272.85683780908585,0.26645385209209393
18,19_CWE-918,1023.9904350042343,759.9616345763206,264.02880042791367,0.25784303388226654
19,20_CWE-918,1023.9904350042343,759.9616345763206,264.02880042791367,0.25784303388226654
20,21_CWE-918,1024.001037299633,770.9302530884743,253.07078421115875,0.24713918735719767
21,22_CWE-918,1024.001037299633,770.9302530884743,253.07078421115875,0.24713918735719767
22,23_CWE-918,1024.0160390138626,762.3760552406311,261.6399837732315,0.25550379467219414
23,24_CWE-918,1024.0160390138626,762.3760552406311,261.6399837732315,0.25550379467219414
24,25_CWE-918,1024.0177096128464,762.2861946225166,261.73151499032974,0.2555927622475234
25,26_CWE-918,1024.0177096128464,762.2861946225166,261.73151499032974,0.2555927622475234
26,27_CWE-918,1023.9982671737671,745.5333923697472,278.4648748040199,0.2719388144792299
27,28_CWE-918,1023.9982671737671,745.5333923697472,278.4648748040199,0.2719388144792299
28,29_CWE-918,1024.0272901058197,736.4553570747375,287.57193303108215,0.28082448173951047
29,30_CWE-918,1024.0272901058197,736.4553570747375,287.57193303108215,0.28082448173951047
30,31_CWE-918,1023.9990793466568,742.2504134774208,281.748665869236,0.2751454288894482
31,32_CWE-918,1023.9990793466568,742.2504134774208,281.748665869236,0.2751454288894482
32,33_CWE-918,1024.0140923261642,765.490743458271,258.5233488678932,0.2524607335047783
33,34_CWE-918,1024.0140923261642,765.490743458271,258.5233488678932,0.2524607335047783
34,35_CWE-918,1024.0259019732475,756.7277055978775,267.29819637537,0.26102679225232445
35,36_CWE-918,1024.0259019732475,756.7277055978775,267.29819637537,0.26102679225232445
36,37_CWE-918,1023.9727852344513,758.9271577000618,265.0456275343895,0.2588404998221745
37,38_CWE-918,1023.9727852344513,758.9271577000618,265.0456275343895,0.2588404998221745
38,39_CWE-918,1024.0056810975075,779.4969257116318,244.5087553858757,0.2387767567107796
39,40_CWE-918,1024.0056810975075,779.4969257116318,244.5087553858757,0.2387767567107796
40,41_CWE-918,1024.0157967805862,761.8117144107819,262.2040823698044,0.25605472414991104
41,42_CWE-918,1024.0157967805862,761.8117144107819,262.2040823698044,0.25605472414991104
42,43_CWE-918,1023.9967149496078,756.8012119531631,267.1955029964447,0.26093394548594206
43,44_CWE-918,1023.9967149496078,756.8012119531631,267.1955029964447,0.26093394548594206
44,45_CWE-918,1024.0034025907516,765.4446288943291,258.5587736964226,0.2524979634269408
45,46_CWE-918,1024.0034025907516,765.4446288943291,258.5587736964226,0.2524979634269408
46,47_CWE-918,1024.004506468773,765.3132346868515,258.6912717819214,0.25262708332603434
47,48_CWE-918,1024.004506468773,765.3132346868515,258.6912717819214,0.25262708332603434
48,49_CWE-918,1023.9623636007309,775.0213938951492,248.94096970558167,0.2431153512617287
49,50_CWE-918,1023.9623636007309,775.0213938951492,248.94096970558167,0.2431153512617287
50,51_CWE-918,1024.0240378975868,779.0560712218285,244.96796667575836,0.23922091436320145
51,52_CWE-918,1024.0240378975868,779.0560712218285,244.96796667575836,0.23922091436320145
52,53_CWE-918,1023.9946069121361,754.6017218828201,269.39288502931595,0.2630803748485281
53,54_CWE-918,1023.9946069121361,754.6017218828201,269.39288502931595,0.2630803748485281
54,55_CWE-918,1024.0040910243988,765.4884182214737,258.5156728029251,0.25245570312547266
55,56_CWE-918,1024.0040910243988,765.4884182214737,258.5156728029251,0.25245570312547266
56,57_CWE-918,1023.9987304210663,723.2573810815811,300.74134933948517,0.29369308809183864
57,58_CWE-918,1023.9987304210663,723.2573810815811,300.74134933948517,0.29369308809183864
58,59_CWE-918,1024.0017766356468,757.4240689873695,266.5777076482773,0.2603293409549709
59,60_CWE-918,1024.0017766356468,757.4240689873695,266.5777076482773,0.2603293409549709
60,61_CWE-918,1024.0300922393799,716.7711033821106,307.2589888572693,0.30004878878641744
61,62_CWE-918,1024.0300922393799,716.7711033821106,307.2589888572693,0.30004878878641744
62,63_CWE-863,1024.0151405334473,691.4604387283325,332.55470180511475,0.32475564924936046
63,64_CWE-863,1024.001865386963,748.831690788269,275.17017459869385,0.2687203841124928
64,65_CWE-863,1023.9590044021606,755.2469325661659,268.7120718359947,0.2624246387606919
65,66_CWE-203,1024.003361582756,722.1571975946426,301.8461639881134,0.2947706768477433
66,67_CWE-203,1024.0509331822395,709.9079176783562,314.14301550388336,0.3067650302584888
67,68_CWE-601,1024.0230102539062,749.7963533401489,274.2266569137573,0.2677934520687801
