blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
distribute-repeating-integers-Solution.canDistribute,15,38,0,47,0.7169811320754716
find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance-Solution.findTheCity,15,38,1,46,0.7169811320754716
get-watched-videos-by-your-friends-Solution.watchedVideosByFriends,15,38,0,47,0.7169811320754716
maximum-sum-of-3-non-overlapping-subarrays-Solution.maxSumOfThreeSubarrays,15,38,1,46,0.7169811320754716
number-of-orders-in-the-backlog-Solution.getNumberOfBacklogOrders,15,38,2,45,0.7169811320754716
cherry-pickup-Solution.cherryPickup,16,37,2,45,0.6981132075471698
collect-coins-in-a-tree-Solution.collectTheCoins,16,37,1,46,0.6981132075471698
find-the-grid-of-region-average-Solution.resultGrid,16,37,3,44,0.6981132075471698
maximum-value-sum-by-placing-three-rooks-i-Solution.maximumValueSum,16,37,2,45,0.6981132075471698
numbers-at-most-n-given-digit-set-Solution.atMostNGivenDigitSet,16,37,0,47,0.6981132075471698
sum-of-remoteness-of-all-cells-Solution.sumRemoteness,16,37,0,47,0.6981132075471698
count-anagrams-Solution.countAnagrams,17,36,0,47,0.6792452830188679
minimum-cost-to-merge-stones-Solution.mergeStones,17,36,0,47,0.6792452830188679
best-time-to-buy-and-sell-stock-iv-Solution.maxProfit,18,35,1,46,0.660377358490566
closest-subsequence-sum-Solution.minAbsDifference,18,35,0,47,0.660377358490566
dice-roll-simulation-Solution.dieSimulator,18,35,1,46,0.660377358490566
guess-the-majority-in-a-hidden-array-Solution.guessMajority,18,35,0,47,0.660377358490566
minimum-height-trees-Solution.findMinHeightTrees,18,35,2,45,0.660377358490566
minimum-operations-to-convert-number-Solution.minimumOperations,18,35,1,46,0.660377358490566
minimum-space-wasted-from-packaging-Solution.minWastedSpace,18,35,0,47,0.660377358490566
shortest-path-with-alternating-colors-Solution.shortestAlternatingPaths,18,35,0,47,0.660377358490566
stamping-the-sequence-Solution.movesToStamp,18,35,0,47,0.660377358490566
best-poker-hand-Solution.bestHand,19,34,1,46,0.6415094339622641
earliest-second-to-mark-indices-ii-Solution.earliestSecondToMarkIndices,19,34,0,47,0.6415094339622641
k-highest-ranked-items-within-a-price-range-Solution.highestRankedKItems,19,34,1,46,0.6415094339622641
maximum-number-of-moves-to-kill-all-pawns-Solution.maxMoves,19,34,1,46,0.6415094339622641
maximum-number-of-points-from-grid-queries-Solution.maxPoints,19,34,0,47,0.6415094339622641
maximum-performance-of-a-team-Solution.maxPerformance,19,34,2,45,0.6415094339622641
minimum-cost-to-equalize-array-Solution.minCostToEqualizeArray,19,34,0,47,0.6415094339622641
number-of-distinct-roll-sequences-Solution.distinctSequences,19,34,1,46,0.6415094339622641
palindrome-partitioning-iii-Solution.palindromePartition,19,34,0,47,0.6415094339622641
sum-of-special-evenly-spaced-elements-in-array-Solution.solve,19,34,1,46,0.6415094339622641
erect-the-fence-Solution.outerTrees,20,33,1,46,0.6226415094339622
minimize-manhattan-distances-Solution.minimumDistance,20,33,0,47,0.6226415094339622
number-of-ways-to-reconstruct-a-tree-Solution.checkWays,20,33,0,47,0.6226415094339622
shortest-cycle-in-a-graph-Solution.findShortestCycle,20,33,1,46,0.6226415094339622
strings-differ-by-one-character-Solution.differByOne,20,33,2,45,0.6226415094339622
the-number-of-the-smallest-unoccupied-chair-Solution.smallestChair,20,33,1,46,0.6226415094339622
find-the-shortest-superstring-Solution.shortestSuperstring,21,32,3,44,0.6037735849056604
minimum-time-to-finish-the-race-Solution.minimumFinishTime,21,32,0,47,0.6037735849056604
number-of-atoms-Solution.countOfAtoms,21,32,0,47,0.6037735849056604
prime-pairs-with-target-sum-Solution.findPrimePairs,21,32,2,45,0.6037735849056604
maximum-number-of-operations-with-the-same-score-ii-Solution.maxOperations,22,31,0,47,0.5849056603773585
number-of-pairs-of-interchangeable-rectangles-Solution.interchangeableRectangles,22,31,1,46,0.5849056603773585
find-products-of-elements-of-big-array-Solution.findProductsOfElements,23,30,1,46,0.5660377358490566
find-the-largest-palindrome-divisible-by-k-Solution.largestPalindrome,23,30,4,43,0.5660377358490566
minimum-adjacent-swaps-for-k-consecutive-ones-Solution.minMoves,23,30,3,44,0.5660377358490566
number-of-single-divisor-triplets-Solution.singleDivisorTriplet,23,30,0,47,0.5660377358490566
partition-array-into-two-arrays-to-minimize-sum-difference-Solution.minimumDifference,23,30,2,45,0.5660377358490566
shortest-and-lexicographically-smallest-beautiful-string-Solution.shortestBeautifulSubstring,23,30,4,43,0.5660377358490566
shortest-path-visiting-all-nodes-Solution.shortestPathLength,23,30,0,47,0.5660377358490566
find-pattern-in-infinite-stream-i-Solution.findPattern,24,29,4,43,0.5471698113207547
find-pattern-in-infinite-stream-ii-Solution.findPattern,24,29,4,43,0.5471698113207547
palindromePartition-Solution.partition,24,29,1,46,0.5471698113207547
find-the-occurrence-of-first-almost-equal-substring-Solution.minStartingIndex,25,28,2,45,0.5283018867924528
longest-string-chain-Solution.longestStrChain,25,28,1,46,0.5283018867924528
number-of-restricted-paths-from-first-to-last-node-Solution.countRestrictedPaths,26,27,0,47,0.5094339622641509
find-the-level-of-tree-with-minimum-sum-Solution.minimumLevel,27,26,0,47,0.49056603773584906
maximum-score-of-a-node-sequence-Solution.maximumScore,27,26,0,47,0.49056603773584906
count-good-meals-Solution.countPairs,28,25,0,47,0.4716981132075472
double-modular-exponentiation-Solution.getGoodIndices,28,25,1,46,0.4716981132075472
maximum-rows-covered-by-columns-Solution.maximumRows,29,24,2,45,0.4528301886792453
remove-methods-from-project-Solution.remainingMethods,29,24,3,44,0.4528301886792453
find-all-possible-recipes-from-given-supplies-Solution.findAllRecipes,30,23,3,44,0.4339622641509434
maximum-average-pass-ratio-Solution.maxAverageRatio,32,21,1,46,0.39622641509433965
process-tasks-using-servers-Solution.assignTasks,32,21,5,42,0.39622641509433965
apply-operations-to-maximize-score-Solution.maximumScore,33,20,12,35,0.37735849056603776
execution-of-all-suffix-instructions-staying-in-a-grid-Solution.executeInstructions,33,20,4,43,0.37735849056603776
the-most-similar-path-in-a-graph-Solution.mostSimilar,33,20,3,44,0.37735849056603776
isMatch-Solution.isMatch,34,19,5,42,0.3584905660377358
minimum-time-to-revert-word-to-initial-state-ii-Solution.minimumTimeToInitialState,34,19,3,44,0.3584905660377358
statistics-from-a-large-sample-Solution.sampleStats,39,14,8,39,0.2641509433962264
