blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,1,23,9,95,0.9583333333333334
Gemma,45,65,3,15,0.5909090909090909
GPT4o,126,0,2,0,0.0
Mixtral,51,74,1,2,0.592
MixtralExpert,60,61,4,3,0.5041322314049587
Phi,119,3,5,1,0.02459016393442623
