blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
7006-NameFilter.nameFilter,118,4,4,2,0.03278688524590164
3129-test.record_human_readable_blockhash,122,0,5,1,0.0
8543-ConvertLib.convert,122,0,4,2,0.0
