blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k-Solution.minOperations,64,23,7,6,0.26436781609195403
maximum-subarray-sum-with-one-deletion-Solution.maximumSum,64,23,8,5,0.26436781609195403
number-of-unique-good-subsequences-Solution.numberOfUniqueGoodSubsequences,64,23,5,8,0.26436781609195403
reverse-words-in-a-string-iii-Solution.reverseWords,64,23,6,7,0.26436781609195403
basic-calculator-Solution2.calculate,65,22,8,5,0.25287356321839083
decoded-string-at-index-Solution.decodeAtIndex,65,22,9,4,0.25287356321839083
find-the-largest-palindrome-divisible-by-k-Solution.largestPalindrome,65,22,7,6,0.25287356321839083
k-similar-strings-Solution.kSimilarity,65,22,6,7,0.25287356321839083
maximum-employees-to-be-invited-to-a-meeting-Solution.maximumInvitations,65,22,7,6,0.25287356321839083
numbers-with-repeated-digits-Solution.numDupDigitsAtMostN,65,22,8,5,0.25287356321839083
sum-of-all-odd-length-subarrays-Solution.sumOddLengthSubarrays,65,22,6,7,0.25287356321839083
symmetric-tree-Solution.isSymmetric,65,22,7,6,0.25287356321839083
the-latest-time-to-catch-a-bus-Solution.latestTimeCatchTheBus,65,22,5,8,0.25287356321839083
collect-coins-in-a-tree-Solution.collectTheCoins,66,21,2,11,0.2413793103448276
count-integers-with-even-digit-sum-Solution2.countEven,66,21,7,6,0.2413793103448276
count-substrings-that-satisfy-k-constraint-ii-Solution.countKConstraintSubstrings,66,21,7,6,0.2413793103448276
find-the-minimum-possible-sum-of-a-beautiful-array-Solution.minimumPossibleSum,66,21,9,4,0.2413793103448276
kth-missing-positive-number-Solution.findKthPositive,66,21,7,6,0.2413793103448276
shortest-and-lexicographically-smallest-beautiful-string-Solution.shortestBeautifulSubstring,66,21,8,5,0.2413793103448276
design-twitter-Twitter.getNewsFeed,67,20,7,6,0.22988505747126436
find-closest-node-to-given-two-nodes-Solution.closestMeetingNode,67,20,8,5,0.22988505747126436
minimum-operations-to-collect-elements-Solution.minOperations,67,20,9,4,0.22988505747126436
number-of-burgers-with-no-waste-of-ingredients-Solution.numOfBurgers,67,20,6,7,0.22988505747126436
check-if-there-is-a-valid-path-in-a-grid-Solution.hasValidPath,68,19,6,7,0.21839080459770116
k-concatenation-maximum-sum-Solution.kConcatenationMaxSum,68,19,7,6,0.21839080459770116
longest-increasing-subsequence-SegmentTree.query,68,19,5,8,0.21839080459770116
number-of-nodes-with-value-one-Solution2.numberOfNodes,68,19,10,3,0.21839080459770116
summary-ranges-Solution.summaryRanges,68,19,6,7,0.21839080459770116
iterator-for-combination-CombinationIterator2.__iterative_backtracking,69,18,9,4,0.20689655172413793
number-of-ways-to-separate-numbers-Solution.numberOfCombinations,69,18,6,7,0.20689655172413793
reverse-nodes-in-k-group-Solution.reverseKGroup,69,18,6,7,0.20689655172413793
stream-of-characters2-AhoTrie.__create_ac_suffix_and_output_links,69,18,4,9,0.20689655172413793
word-break-ii-Solution.wordBreak,69,18,8,5,0.20689655172413793
basic-calculator-iii-Solution2.calculate,70,17,8,5,0.19540229885057472
majority-element-ii-Solution.majorityElement,70,17,9,4,0.19540229885057472
calculate-money-in-leetcode-bank-Solution.totalMoney,71,16,6,7,0.1839080459770115
design-a-stack-with-increment-operation-CustomStack.pop,71,16,8,5,0.1839080459770115
design-front-middle-back-queue-FrontMiddleBackQueue.popFront,71,16,9,4,0.1839080459770115
implement-rand10-using-rand7-Solution.rand10,71,16,10,3,0.1839080459770115
minimum-moves-to-equal-array-elements-ii-Solution.minMoves2,71,16,9,4,0.1839080459770115
number-of-good-paths-UnionFind.union_set,71,16,7,6,0.1839080459770115
word-ladder-ii-Solution2.findLadders,71,16,9,4,0.1839080459770115
word-search-ii-Solution.findWords,71,16,8,5,0.1839080459770115
maximize-number-of-nice-divisors-Solution.maxNiceDivisors,72,15,5,8,0.1724137931034483
number-of-ways-to-stay-in-the-same-place-after-some-steps-Solution.numWays,72,15,8,5,0.1724137931034483
regular-expression-matching-Solution3.isMatch,72,15,7,6,0.1724137931034483
check-if-point-is-reachable-Solution.isReachable,73,14,10,3,0.16091954022988506
count-sorted-vowel-strings-Solution.countVowelStrings,73,14,5,8,0.16091954022988506
sum-game-Solution.sumGame,73,14,8,5,0.16091954022988506
find-elements-in-a-contaminated-binary-tree-FindElements.__init__,74,13,8,5,0.14942528735632185
smallest-integer-divisible-by-k-Solution.smallestRepunitDivByK,74,13,6,7,0.14942528735632185
string-matching-in-an-array-Solution2.stringMatching,74,13,8,5,0.14942528735632185
strobogrammatic-number-iii-Solution.countStrobogrammaticUntil,74,13,6,7,0.14942528735632185
strong-password-checker-Solution.strongPasswordChecker,74,13,5,8,0.14942528735632185
sum-of-all-subset-xor-totals-Solution.subsetXORSum,74,13,5,8,0.14942528735632185
design-a-leaderboard-Leaderboard.top,75,12,7,6,0.13793103448275862
subarrays-distinct-element-sum-of-squares-i-Solution2.sumCounts,75,12,10,3,0.13793103448275862
valid-number-Solution.isNumber,75,12,7,6,0.13793103448275862
verbal-arithmetic-puzzle-Solution.isSolvable,75,12,9,4,0.13793103448275862
erect-the-fence-Solution.outerTrees,77,10,6,7,0.11494252873563218
find-first-and-last-position-of-element-in-sorted-array-Solution.searchRange,78,9,8,5,0.10344827586206896
minimum-time-to-type-word-using-special-typewriter-Solution.minTimeToType,79,8,8,5,0.09195402298850575
words-within-two-edits-of-dictionary-Solution.twoEditWords,79,8,8,5,0.09195402298850575
unique-binary-search-trees-ii-TreeNode.__repr__,80,7,9,4,0.08045977011494253
stream-of-characters-AhoTrie.__get_ac_node_outputs,81,6,9,4,0.06896551724137931
android-unlock-patterns-Solution2.numberOfPatterns,83,4,7,6,0.04597701149425287
