blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
2414-TerocoinToken.transfer,20,98,0,10,0.8305084745762712
6366-GameConfig.getUpgradeCardsInfo,47,71,1,9,0.6016949152542372
473-DateTime.toTimestamp,72,46,1,9,0.3898305084745763
1929-LILITHCOIN.mint,73,45,1,9,0.3813559322033898
4716-DateTime.toTimestamp,73,45,1,9,0.3813559322033898
5060-DateTime.toTimestamp,73,45,1,9,0.3813559322033898
5200-MintableToken.mint,73,45,3,7,0.3813559322033898
5283-DateTime.toTimestamp,73,45,1,9,0.3813559322033898
662-SafeMath.add,74,44,1,9,0.3728813559322034
595-SafeMath.add,75,43,1,9,0.3644067796610169
7717-StandardToken.transfer,76,42,1,9,0.3559322033898305
3340-StandardToken.allowance,78,40,1,9,0.3389830508474576
1442-StandardToken.allowance,80,38,1,9,0.3220338983050847
4179-StandardToken.transferFrom,81,37,2,8,0.3135593220338983
2721-StandardToken.allowance,82,36,1,9,0.3050847457627119
4217-StandardToken.allowance,82,36,1,9,0.3050847457627119
594-SafeMath.add,82,36,1,9,0.3050847457627119
648-Crowdsale.buyTokens,82,36,2,8,0.3050847457627119
2083-StandardToken.decreaseApproval,83,35,1,9,0.2966101694915254
424-StandardToken.allowance,83,35,1,9,0.2966101694915254
8507-StandardToken.allowance,83,35,1,9,0.2966101694915254
772-StandardToken.transferFrom,84,34,1,9,0.288135593220339
4923-BasicToken.transfer,85,33,1,9,0.2796610169491525
2522-StandardToken.decreaseApproval,86,32,1,9,0.2711864406779661
5176-StandardToken.increaseApproval,87,31,1,9,0.2627118644067797
1174-StandardToken.transferFrom,88,30,1,9,0.2542372881355932
5522-PausableToken.transferFrom,88,30,1,9,0.2542372881355932
1761-Zlots._finishSpin,89,29,9,1,0.2457627118644068
3733-PausableToken.approve,89,29,1,9,0.2457627118644068
4504-StandardToken.allowance,89,29,1,9,0.2457627118644068
6588-StandardToken.transferFrom,89,29,2,8,0.2457627118644068
1673-Zlots._finishSpin,90,28,2,8,0.23728813559322035
3736-StandardToken.allowance,90,28,1,9,0.23728813559322035
4499-StandardToken.allowance,92,26,1,9,0.22033898305084745
4710-StandardToken.transferFrom,92,26,1,9,0.22033898305084745
7094-StandardToken.transferFrom,92,26,2,8,0.22033898305084745
7529-StandardToken.transferFrom,92,26,2,8,0.22033898305084745
7794-crowdfund.redistributeTokensForAddresses,92,26,2,8,0.22033898305084745
2608-StandardToken.transferFrom,94,24,1,9,0.2033898305084746
