blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
7006-NameFilter.nameFilter,70,51,2,5,0.4214876033057851
8543-ConvertLib.convert,83,38,2,5,0.3140495867768595
2912-Airdropper.multisend,86,35,3,4,0.2892561983471074
