blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
8526-InitialMTTokenIMT._transferFrom,105,22,1,0,0.1732283464566929
8002-LiterallyMinecraft.getCatImage,112,15,1,0,0.11811023622047244
7362-FileCoinCash.FileCoinCash,117,10,1,0,0.07874015748031496
2872-TeamTokenLock.getAllowedAmountByTeam,120,7,1,0,0.05511811023622047
4953-VIRALTOKEN.approveAndCall,121,6,1,0,0.047244094488188976
5588-CustomToken.CustomToken,121,6,1,0,0.047244094488188976
1437-Token.decision,122,5,1,0,0.03937007874015748
4073-ArtStamp.signEscrow,122,5,1,0,0.03937007874015748
1488-BatchTransfer.transferFrom,123,4,1,0,0.031496062992125984
159-SingleSourceIdentity.claim,123,4,1,0,0.031496062992125984
3407-Functions.decreaseApproval,123,4,1,0,0.031496062992125984
4695-ETHx2.purchase,123,4,1,0,0.031496062992125984
5805-POH.joinwithreferral,123,4,1,0,0.031496062992125984
5996-MNYTiers.loadData,123,4,1,0,0.031496062992125984
6411-Queue._queue,123,4,1,0,0.031496062992125984
649-DVPlock.release,123,4,1,0,0.031496062992125984
7006-NameFilter.nameFilter,123,4,1,0,0.031496062992125984
154-SingleSourceIdentity.claim,124,3,1,0,0.023622047244094488
2008-ETHERberry.canPay,124,3,1,0,0.023622047244094488
2404-YomiToken._transfer,124,3,1,0,0.023622047244094488
2963-IMDEXDexchange.IMDEXtrade,124,3,1,0,0.023622047244094488
5176-SafeMath.mul,124,3,1,0,0.023622047244094488
5918-POH.joinwithreferral,124,3,1,0,0.023622047244094488
74-MultiBuyer.buy,124,3,1,0,0.023622047244094488
7909-zombieMain.getZombiesFullInfoByOwner,124,3,1,0,0.023622047244094488
879-SNcoin_AgentsSale.buy,124,3,1,0,0.023622047244094488
8922-CaptainGameConfig.getLevelConfig,124,3,1,0,0.023622047244094488
1602-DeClub.sell,125,2,1,0,0.015748031496062992
1723-economy.economy,125,2,1,0,0.015748031496062992
1892-TOSLittleHodingContract.lock,125,2,1,0,0.015748031496062992
2322-ETHERberry.canPay,125,2,1,0,0.015748031496062992
2537-ListingsERC20NoDecimal.buyListing,125,2,1,0,0.015748031496062992
2551-ListingsERC20.buyListing,125,2,1,0,0.015748031496062992
2871-TeamTokenLock.getAllowedAmountByTeam,125,2,1,0,0.015748031496062992
3797-XRT.controllerApproval,125,2,1,0,0.015748031496062992
4487-TokenVestingFactory.createVestingContractWithFloatingPercent,125,2,1,0,0.015748031496062992
4524-EVCChain.EVCChain,125,2,1,0,0.015748031496062992
4835-AmazonBestsellerLabs.approveAndCall,125,2,1,0,0.015748031496062992
4936-StandardToken.decreaseApproval,125,2,1,0,0.015748031496062992
5021-EVCChain.EVCChain,125,2,1,0,0.015748031496062992
5025-EVBChain.EVBChain,125,2,1,0,0.015748031496062992
5808-POH.joinwithreferral,125,2,1,0,0.015748031496062992
6042-CaptainGameConfig.getLevelConfig,125,2,1,0,0.015748031496062992
7069-ARPLongTermHolding.withdraw,125,2,1,0,0.015748031496062992
7268-MangGuoToken.airDrop,125,2,1,0,0.015748031496062992
7364-FileCoinCash.FileCoinCash,125,2,1,0,0.015748031496062992
8312-Exchange.trade,125,2,1,0,0.015748031496062992
8689-InitialMoneyTokenIMT._transferFrom,125,2,1,0,0.015748031496062992
8896-CaptainGameConfig.getLevelConfig,125,2,1,0,0.015748031496062992
9619-CustomToken.CustomToken,125,2,1,0,0.015748031496062992
9880-Authority.canCall,125,2,1,0,0.015748031496062992
1032-Woyager.Woyager,126,1,1,0,0.007874015748031496
1033-Woyager.Woyager,126,1,1,0,0.007874015748031496
1095-RussianCash.approveAndCall,126,1,1,0,0.007874015748031496
2072-Association.executeProposal,126,1,1,0,0.007874015748031496
3910-DoubleKingsReward.mintForwarder,126,1,1,0,0.007874015748031496
3914-DoubleKingsReward.mintForwarder,126,1,1,0,0.007874015748031496
4567-HANDLE.approveAndCall,126,1,1,0,0.007874015748031496
458-ContractReceiver.tokenFallback,126,1,1,0,0.007874015748031496
4779-EKKChain.EKKChain,126,1,1,0,0.007874015748031496
4836-ETHx2.purchase,126,1,1,0,0.007874015748031496
7071-ARPMidTermHolding.withdraw,126,1,1,0,0.007874015748031496
7165-TourPool.commitTeam,126,1,1,0,0.007874015748031496
7338-EtheremonRankBattle.catchStarters,126,1,1,0,0.007874015748031496
7687-DogecoinPrivate.DogecoinPrivate,126,1,1,0,0.007874015748031496
7753-BVesting.allocateToken,126,1,1,0,0.007874015748031496
7838-DEXK.approveAndCall,126,1,1,0,0.007874015748031496
8368-ResidualValue.sell,126,1,1,0,0.007874015748031496
8636-VariableRateTokenVesting.vestedAmount,126,1,1,0,0.007874015748031496
