blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
benign_comments,8,114,0,6,0.9344262295081968
random2,117,5,2,4,0.040983606557377046
benign_rename,119,3,3,3,0.02459016393442623
random1,121,1,5,1,0.00819672131147541
random3,121,1,5,1,0.00819672131147541
