blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
benign_comments,60,68,0,0,0.53125
random1,109,19,0,0,0.1484375
random2,117,11,0,0,0.0859375
random3,123,5,0,0,0.0390625
benign_rename,128,0,0,0,0.0
