blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
6366-GameConfig.getUpgradeCardsInfo,71,50,2,5,0.4132231404958678
2414-TerocoinToken.transfer,90,31,3,4,0.256198347107438
1673-Zlots._finishSpin,95,26,4,3,0.21487603305785125
