blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
2414-TerocoinToken.transfer,98,24,6,0,0.19672131147540983
6366-GameConfig.getUpgradeCardsInfo,100,22,4,2,0.18032786885245902
1673-Zlots._finishSpin,109,13,3,3,0.10655737704918032
