blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
6366-GameConfig.getUpgradeCardsInfo,71,50,2,5,0.4132231404958678
4716-DateTime.toTimestamp,86,35,5,2,0.2892561983471074
2414-TerocoinToken.transfer,90,31,3,4,0.256198347107438
