blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,15,9,29,75,0.375
Gemma,59,51,3,15,0.4636363636363636
GPT4o,126,0,2,0,0.0
Mixtral,49,76,1,2,0.608
MixtralExpert,63,58,2,5,0.4793388429752066
Phi,116,6,4,2,0.04918032786885246
