blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,18,6,77,27,0.25
Gemma,34,76,1,17,0.6909090909090909
GPT4o,122,4,2,0,0.031746031746031744
Mixtral,43,82,0,3,0.656
MixtralExpert,62,59,0,7,0.48760330578512395
Phi,101,21,4,2,0.1721311475409836
