blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,11,16,28,73,0.5925925925925926
Gemma,73,45,1,9,0.3813559322033898
GPT4o,126,0,2,0,0.0
Mixtral,88,40,0,0,0.3125
MixtralExpert,91,37,0,0,0.2890625
Phi,123,4,1,0,0.031496062992125984
