blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,16,11,30,71,0.4074074074074074
Gemma,20,98,0,10,0.8305084745762712
GPT4o,90,36,2,0,0.2857142857142857
Mixtral,15,113,0,0,0.8828125
MixtralExpert,93,35,0,0,0.2734375
Phi,103,24,1,0,0.1889763779527559
