blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,9,15,11,93,0.625
Gemma,62,48,4,14,0.43636363636363634
GPT4o,124,2,2,0,0.015873015873015872
Mixtral,59,66,2,1,0.528
MixtralExpert,79,42,3,4,0.34710743801652894
Phi,100,22,6,0,0.18032786885245902
