blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
1721-StringYokes.zint_bytes32ToString,121,5,1,1,0.03968253968253968
1726-StringYokes.zint_bytes32ToString,125,1,1,1,0.007936507936507936
1644-CustomToken.CustomToken,126,0,2,0,0.0
