,case_name,before,after,decrease,decrease_rate
0,177736_Bypass,1024,874.9835141301155,149.0164858698845,0.14552391198230907
1,177740_DoS_Exec_Code_Overflow_Mem._Corr.,1024,856.281790971756,167.71820902824402,0.16378731350414455
2,177741_DoS_Overflow,1024,863.4354636669159,160.5645363330841,0.15680130501277745
3,177742_DoS_Overflow,1024,861.9077442288399,162.09225577116013,0.15829321852652356
4,177743_DoS,1024,875.32531696558,148.67468303442,0.1451901201508008
5,177747_DoS,1024,866.4576146602631,157.54238533973694,0.15384998568333685
6,177750_DoS_Exec_Code,1024,872.2937307953835,151.70626920461655,0.14815065352013335
7,177766_DoS,1024,866.8655579686165,157.13444203138351,0.15345160354627296
8,177767_DoS,1024,862.5361817479134,161.46381825208664,0.15767951001180336
9,177768_DoS,1024,861.6182083487511,162.38179165124893,0.15857596840942279
10,177770_Bypass,1024,880.6712242364883,143.32877576351166,0.13996950758155435
11,177771_nan,1024,866.6284217834473,157.37157821655273,0.15368318185210228
12,177773_DoS_Exec_Code_Overflow_Mem._Corr.,1024,868.2370928525925,155.76290714740753,0.15211221401114017
13,177774_DoS_Exec_Code_Overflow,1024,867.0032849907875,156.9967150092125,0.15331710450118408
14,177775_DoS_Exec_Code_Overflow,1024,868.3026263713837,155.69737362861633,0.15204821643419564
15,177777_DoS_Exec_Code_Overflow,1024,866.697633087635,157.30236691236496,0.1536155926878564
16,177778_DoS_Exec_Code_Overflow,1024,865.2820003628731,158.71799963712692,0.15499804652063176
17,177779_DoS_Exec_Code_Overflow,1024,865.0897361040115,158.91026389598846,0.15518580458592623
18,177780_DoS_Exec_Code_Overflow,1024,871.7519212961197,152.2480787038803,0.14867976435925812
19,177781_DoS_Exec_Code_Overflow,1024,859.706120789051,164.29387921094894,0.16044324141694233
20,177783_DoS_Exec_Code_Overflow,1024,860.7000443339348,163.29995566606522,0.1594726129551418
21,177786_DoS_Exec_Code_Overflow,1024,869.6471855044365,154.3528144955635,0.15073517040582374
22,177787_DoS_Exec_Code_Overflow,1024,882.8594860434532,141.14051395654678,0.13783253316069022
23,177788_DoS_Exec_Code_Overflow,1024,871.3155499696732,152.68445003032684,0.14910590823274106
24,177789_DoS_Exec_Code_Overflow,1024,866.175742983818,157.82425701618195,0.15412525099236518
25,177792_DoS_Exec_Code_Overflow,1024,846.9865732192993,177.01342678070068,0.172864674590528
26,177793_DoS_Exec_Code_Overflow,1024,847.1454849243164,176.8545150756836,0.17270948737859726
27,177794_nan,1024,857.5682235956192,166.4317764043808,0.16253103164490312
28,177795_nan,1024,862.1527388095856,161.84726119041443,0.1580539660062641
29,177796_Overflow,1024,871.9743616580963,152.0256383419037,0.14846253744326532
30,177799_Overflow,1024,864.0472354888916,159.9527645111084,0.1562038715928793
31,177807_Bypass,1024,880.5868651270866,143.41313487291336,0.14005188952432945
32,177809_Bypass,1024,865.8180693387985,158.18193066120148,0.15447454166132957
33,177811_DoS,1024,863.9547190070152,160.04528099298477,0.1562942197197117
34,177812_Bypass,1024,866.792544066906,157.20745593309402,0.15352290618466213
35,177815_Bypass,1024,866.4594601988792,157.54053980112076,0.153848183399532
36,177816_Bypass,1024,861.4907271265984,162.50927287340164,0.1587004617904313
37,177821_DoS,1024,873.1678926348686,150.83210736513138,0.1472969798487611
38,177823_Exec_Code_Overflow,1024,861.78222823143,162.21777176856995,0.1584157927427441
39,177825_DoS,1024,87.88835024833679,936.1116497516632,0.9141715329606086
40,177826_DoS_Exec_Code_Overflow,1024,74.99325573444366,949.0067442655563,0.9267643986968324
41,177827_nan,1024,880.3903884291649,143.6096115708351,0.14024376129964367
42,177831_nan,1024,862.1675917506218,161.8324082493782,0.1580394611810334
43,177832_nan,1024,855.1106204390526,168.88937956094742,0.1649310347274877
44,177833_DoS_Overflow,1024,876.3997464179993,147.60025358200073,0.1441408726386726
45,177839_+Info,1024,875.3127378225327,148.68726217746735,0.14520240447018296
46,177840_+Info,1024,870.7638887763023,153.23611122369766,0.14964463986689225
47,177841_+Info,1024,867.1206507086754,156.87934929132462,0.1532024895423092
48,177842_+Info,1024,869.0240086913109,154.97599130868912,0.15134374151239172
49,177843_+Info,1024,874.7397672533989,149.2602327466011,0.14576194604160264
50,177844_+Info,1024,868.9254299402237,155.0745700597763,0.1514400098240003
51,177848_nan,1024,871.3589621186256,152.64103788137436,0.14906351355602965
52,177850_DoS_Overflow,1024,872.4407629966736,151.55923700332642,0.14800706738606095
53,177851_DoS_Overflow,1024,861.21144759655,162.78855240345,0.15897319570649415
54,177852_DoS_Overflow,1024,863.2628657817841,160.73713421821594,0.1569698576349765
55,177853_DoS_Overflow,1024,872.9136493802071,151.08635061979294,0.14754526427714154
56,177855_Bypass,1024,867.981950700283,156.01804929971695,0.15236137626925483
57,177856_nan,1024,873.4249515533447,150.57504844665527,0.1470459457486868
58,177857_nan,1024,834.9204885959625,189.07951140403748,0.18464796035550535
59,177859_Exec_Code_Bypass,1024,855.0601179003716,168.93988209962845,0.1649803536129184
60,177860_Exec_Code_Bypass,1024,867.0051062703133,156.99489372968674,0.1533153259078972
61,177862_Exec_Code,1024,851.2193948626518,172.78060513734818,0.16873105970444158
62,177865_DoS,1024,858.3584076762199,165.64159232378006,0.16175936750369146
63,177867_nan,1024,874.3868608474731,149.61313915252686,0.1461065812036395
64,177869_nan,1024,869.5169158577919,154.4830841422081,0.1508623868576251
65,177870_nan,1024,868.3644300103188,155.63556998968124,0.1519878613180481
66,177874_Exec_Code_Overflow,1024,868.4086601138115,155.5913398861885,0.15194466785760596
