blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
benign_comments,6,25,0,69,0.8064516129032258
random3,13,18,1,68,0.5806451612903226
random2,14,17,2,67,0.5483870967741935
benign_rename,15,16,2,67,0.5161290322580645
random1,16,15,6,63,0.4838709677419355
