blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
benign_comments,4,44,0,52,0.9166666666666666
random2,11,37,1,51,0.7708333333333334
random3,11,37,0,52,0.7708333333333334
random1,18,30,6,46,0.625
benign_rename,27,21,2,50,0.4375
