blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,6,76,3,15,0.926829268292683
Gemma,63,32,1,4,0.3368421052631579
Mixtral,11,37,0,52,0.7708333333333334
MixtralExpert,13,32,9,46,0.7111111111111111
Phi,13,18,1,68,0.5806451612903226
