blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,2,25,12,89,0.9259259259259259
Gemma,50,68,2,8,0.576271186440678
GPT4o,126,0,2,0,0.0
Mixtral,72,56,0,0,0.4375
MixtralExpert,108,20,0,0,0.15625
Phi,123,4,1,0,0.031496062992125984
