blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
1721-StringYokes.zint_bytes32ToString,101,20,3,4,0.1652892561983471
1726-StringYokes.zint_bytes32ToString,101,20,2,5,0.1652892561983471
603-wehome.transfer,104,17,2,5,0.14049586776859505
