blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
526-GetsBurned.BurnMe,38,72,3,15,0.6545454545454545
8543-ConvertLib.convert,39,71,2,16,0.6454545454545455
9757-ZhenNet.store,40,70,2,16,0.6363636363636364
2931-StringDump.emitEvent,45,65,2,16,0.5909090909090909
2742-Hasher.hashLoop,46,64,2,16,0.5818181818181818
2979-WhiteList.canTransfer,46,64,3,15,0.5818181818181818
1851-secondContract.BirthdayBoyClickHere,48,62,3,15,0.5636363636363636
2946-SuicideContract.NukeContract,48,62,4,14,0.5636363636363636
4500-OrderString.getOrderString,48,62,3,15,0.5636363636363636
7006-NameFilter.nameFilter,53,57,3,15,0.5181818181818182
9192-proofofpower.uploadData,54,56,2,16,0.509090909090909
2844-InternalTxsTest.batch,55,55,3,15,0.5
3829-ECRecovery.recover,55,55,2,16,0.5
761-MultiTransfer.transfer,55,55,3,15,0.5
9900-Disperse.disperseToken,56,54,2,16,0.4909090909090909
5267-MultiTransfer.multiTransfer,58,52,2,16,0.4727272727272727
5958-VpaxContract.transferCoins,58,52,4,14,0.4727272727272727
3655-Factory.createPermissionsBot,59,51,2,16,0.4636363636363636
5716-ViewBalances.checkBalances,59,51,4,14,0.4636363636363636
1138-Destroy.delegatecall_selfdestruct,60,50,2,16,0.45454545454545453
1976-Airdropper.multisend,61,49,2,16,0.44545454545454544
2242-Airdropper.multisend,61,49,3,15,0.44545454545454544
1004-Airdrop.doAirdrop,62,48,4,14,0.43636363636363634
345-demo.transfer,62,48,3,15,0.43636363636363634
1721-StringYokes.zint_bytes32ToString,64,46,5,13,0.41818181818181815
1905-StringYokes.zint_bytes32ToString,64,46,4,14,0.41818181818181815
2273-Airdropper.multisend,64,46,4,14,0.41818181818181815
3917-Brute.sendToken,64,46,4,14,0.41818181818181815
4479-cyberEntry2.cyberEntry2,64,46,9,9,0.41818181818181815
6158-GongChuangToken.GongChuangToken,64,46,4,14,0.41818181818181815
1726-StringYokes.zint_bytes32ToString,65,45,4,14,0.4090909090909091
3405-Airdropper.multisend,65,45,3,15,0.4090909090909091
5848-Airdropper.multisend,65,45,3,15,0.4090909090909091
1863-StringLib.generateName,66,44,3,15,0.4
2488-Airdropper.multisend,66,44,2,16,0.4
2609-airdropManager.send,66,44,3,15,0.4
5178-Rainmaker.letItRain,66,44,4,14,0.4
5444-Airdropper.multisend,66,44,2,16,0.4
5936-StringYokes.zint_bytes32ToString,66,44,4,14,0.4
7540-LoeriadeNabidaz.pay,66,44,3,15,0.4
1871-T_TOTAL.retrieve,67,43,7,11,0.39090909090909093
449-Airdrop.multisend,67,43,7,11,0.39090909090909093
7041-Airdrop.drop,68,42,2,16,0.38181818181818183
920-QuantumpayAirdropper.multisend,68,42,2,16,0.38181818181818183
9877-Authority.canCall,68,42,10,8,0.38181818181818183
3993-Giver.getToken,69,41,6,12,0.37272727272727274
450-EBU.transfer,69,41,5,13,0.37272727272727274
9700-Airdrop.drop,69,41,2,16,0.37272727272727274
2418-Untitled.test,70,40,4,14,0.36363636363636365
2675-Airdropper.multisend,70,40,2,16,0.36363636363636365
6323-ParaTransfer.superTransfer,70,40,5,13,0.36363636363636365
7772-getKittyInfo.getInfo,70,40,6,12,0.36363636363636365
9800-CustomToken.CustomToken,70,40,4,14,0.36363636363636365
9880-Authority.canCall,70,40,9,9,0.36363636363636365
2297-BITXMultiTransfer.multisend,71,39,5,13,0.35454545454545455
351-CustomToken.CustomToken,71,39,3,15,0.35454545454545455
4088-CustomToken.CustomToken,71,39,5,13,0.35454545454545455
3671-Foo.doit,72,38,5,13,0.34545454545454546
5285-CustomToken.CustomToken,72,38,4,14,0.34545454545454546
6402-CustomToken.CustomToken,72,38,4,14,0.34545454545454546
2032-CustomToken.CustomToken,73,37,3,15,0.33636363636363636
3490-RatForward.get,73,37,6,12,0.33636363636363636
3682-Foo.doit,73,37,6,12,0.33636363636363636
3916-br.sendToken,73,37,2,16,0.33636363636363636
4043-CustomToken.CustomToken,73,37,3,15,0.33636363636363636
7505-CustomToken.CustomToken,73,37,3,15,0.33636363636363636
8228-ENXAirDrop.airDrop,73,37,3,15,0.33636363636363636
1816-CustomToken.CustomToken,74,36,3,15,0.32727272727272727
2015-AirDropContract.transfer,74,36,8,10,0.32727272727272727
8328-CustomToken.CustomToken,74,36,4,14,0.32727272727272727
8463-CustomToken.CustomToken,74,36,4,14,0.32727272727272727
8846-CustomToken.CustomToken,74,36,4,14,0.32727272727272727
261-EBU.transfer,75,35,5,13,0.3181818181818182
4520-CustomToken.CustomToken,75,35,4,14,0.3181818181818182
5286-CustomToken.CustomToken,75,35,3,15,0.3181818181818182
6576-CustomToken.CustomToken,75,35,4,14,0.3181818181818182
8458-CustomToken.CustomToken,75,35,4,14,0.3181818181818182
1967-CustomToken.CustomToken,76,34,4,14,0.3090909090909091
2230-CustomToken.CustomToken,76,34,4,14,0.3090909090909091
3129-test.record_human_readable_blockhash,76,34,7,11,0.3090909090909091
4036-CustomToken.CustomToken,76,34,4,14,0.3090909090909091
7303-CustomToken.CustomToken,76,34,4,14,0.3090909090909091
2997-RatForward.get,77,33,8,10,0.3
801-CustomToken.CustomToken,77,33,3,15,0.3
9196-CustomToken.CustomToken,77,33,4,14,0.3
9689-CustomToken.CustomToken,77,33,2,16,0.3
2505-EthealHodlHelper.getAddress,79,31,8,10,0.2818181818181818
7451-AirDrop.airDrop,79,31,8,10,0.2818181818181818
8350-EthealHelper.forwardable,79,31,11,7,0.2818181818181818
9827-CustomToken.CustomToken,79,31,3,15,0.2818181818181818
1834-CustomToken.CustomToken,80,30,3,15,0.2727272727272727
457-CustomToken.CustomToken,80,30,3,15,0.2727272727272727
2912-Airdropper.multisend,81,29,3,15,0.2636363636363636
6270-CustomToken.CustomToken,81,29,3,15,0.2636363636363636
8406-balanceChecker.checkBals,81,29,3,15,0.2636363636363636
7070-CustomToken.CustomToken,82,28,3,15,0.2545454545454545
6279-CustomToken.CustomToken,84,26,4,14,0.23636363636363636
5496-CustomToken.CustomToken,85,25,4,14,0.22727272727272727
3777-Fees.payout,86,24,10,8,0.21818181818181817
7364-FileCoinCash.FileCoinCash,90,20,5,13,0.18181818181818182
