blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
2505-EthealHodlHelper.getAddress,110,12,2,4,0.09836065573770492
2946-SuicideContract.NukeContract,110,12,3,3,0.09836065573770492
7451-AirDrop.airDrop,115,7,5,1,0.05737704918032787
8350-EthealHelper.forwardable,115,7,2,4,0.05737704918032787
1871-T_TOTAL.retrieve,116,6,3,3,0.04918032786885246
1138-Destroy.delegatecall_selfdestruct,117,5,2,4,0.040983606557377046
2912-Airdropper.multisend,118,4,3,3,0.03278688524590164
3917-Brute.sendToken,118,4,3,3,0.03278688524590164
449-Airdrop.multisend,118,4,5,1,0.03278688524590164
4500-OrderString.getOrderString,118,4,5,1,0.03278688524590164
7006-NameFilter.nameFilter,118,4,4,2,0.03278688524590164
920-QuantumpayAirdropper.multisend,118,4,3,3,0.03278688524590164
1976-Airdropper.multisend,119,3,2,4,0.02459016393442623
2015-AirDropContract.transfer,119,3,0,6,0.02459016393442623
2242-Airdropper.multisend,119,3,3,3,0.02459016393442623
2742-Hasher.hashLoop,119,3,5,1,0.02459016393442623
345-demo.transfer,119,3,4,2,0.02459016393442623
3777-Fees.payout,119,3,6,0,0.02459016393442623
3916-br.sendToken,119,3,2,4,0.02459016393442623
7364-FileCoinCash.FileCoinCash,119,3,5,1,0.02459016393442623
9880-Authority.canCall,119,3,6,0,0.02459016393442623
1721-StringYokes.zint_bytes32ToString,120,2,5,1,0.01639344262295082
1726-StringYokes.zint_bytes32ToString,120,2,6,0,0.01639344262295082
1905-StringYokes.zint_bytes32ToString,120,2,5,1,0.01639344262295082
2297-BITXMultiTransfer.multisend,120,2,3,3,0.01639344262295082
2488-Airdropper.multisend,120,2,3,3,0.01639344262295082
3405-Airdropper.multisend,120,2,3,3,0.01639344262295082
3682-Foo.doit,120,2,5,1,0.01639344262295082
457-CustomToken.CustomToken,120,2,5,1,0.01639344262295082
5285-CustomToken.CustomToken,120,2,6,0,0.01639344262295082
5444-Airdropper.multisend,120,2,4,2,0.01639344262295082
5716-ViewBalances.checkBalances,120,2,5,1,0.01639344262295082
5936-StringYokes.zint_bytes32ToString,120,2,6,0,0.01639344262295082
6323-ParaTransfer.superTransfer,120,2,3,3,0.01639344262295082
7070-CustomToken.CustomToken,120,2,5,1,0.01639344262295082
7540-LoeriadeNabidaz.pay,120,2,6,0,0.01639344262295082
9900-Disperse.disperseToken,120,2,6,0,0.01639344262295082
1816-CustomToken.CustomToken,121,1,4,2,0.00819672131147541
1863-StringLib.generateName,121,1,5,1,0.00819672131147541
261-EBU.transfer,121,1,5,1,0.00819672131147541
2675-Airdropper.multisend,121,1,4,2,0.00819672131147541
2997-RatForward.get,121,1,5,1,0.00819672131147541
3490-RatForward.get,121,1,6,0,0.00819672131147541
351-CustomToken.CustomToken,121,1,5,1,0.00819672131147541
3655-Factory.createPermissionsBot,121,1,3,3,0.00819672131147541
3993-Giver.getToken,121,1,5,1,0.00819672131147541
450-EBU.transfer,121,1,4,2,0.00819672131147541
4520-CustomToken.CustomToken,121,1,6,0,0.00819672131147541
5267-MultiTransfer.multiTransfer,121,1,5,1,0.00819672131147541
5848-Airdropper.multisend,121,1,2,4,0.00819672131147541
5958-VpaxContract.transferCoins,121,1,5,1,0.00819672131147541
6158-GongChuangToken.GongChuangToken,121,1,6,0,0.00819672131147541
6270-CustomToken.CustomToken,121,1,6,0,0.00819672131147541
6279-CustomToken.CustomToken,121,1,6,0,0.00819672131147541
6402-CustomToken.CustomToken,121,1,5,1,0.00819672131147541
7772-getKittyInfo.getInfo,121,1,5,1,0.00819672131147541
9192-proofofpower.uploadData,121,1,5,1,0.00819672131147541
9196-CustomToken.CustomToken,121,1,5,1,0.00819672131147541
1004-Airdrop.doAirdrop,122,0,5,1,0.0
1834-CustomToken.CustomToken,122,0,5,1,0.0
1851-secondContract.BirthdayBoyClickHere,122,0,5,1,0.0
1967-CustomToken.CustomToken,122,0,6,0,0.0
2032-CustomToken.CustomToken,122,0,4,2,0.0
2230-CustomToken.CustomToken,122,0,5,1,0.0
2273-Airdropper.multisend,122,0,4,2,0.0
2418-Untitled.test,122,0,5,1,0.0
2609-airdropManager.send,122,0,4,2,0.0
2844-InternalTxsTest.batch,122,0,5,1,0.0
2931-StringDump.emitEvent,122,0,5,1,0.0
