blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,1,26,8,93,0.9629629629629629
Gemma,88,30,2,8,0.2542372881355932
GPT4o,125,1,2,0,0.007936507936507936
Mixtral,126,2,0,0,0.015625
MixtralExpert,117,11,0,0,0.0859375
Phi,127,0,1,0,0.0
