,case_name,before,after,decrease,decrease_rate
0,11_access_control,12.99695110321045,8.416281342506409,4.5806697607040405,0.35244187073786437
1,12_access_control,26.90408992767334,20.88046360015869,6.023626327514648,0.2238925882164404
2,13_access_control,11.289163708686829,12.312244653701782,-1.0230809450149536,-0.09062504286546127
3,14_access_control,22.360936999320984,16.997113466262817,5.3638235330581665,0.23987472140461044
4,15_access_control,29.897605895996094,22.92310857772827,6.974497318267822,0.23327945864728425
5,16_access_control,47.79732871055603,24.896288871765137,22.901039838790894,0.479128027791503
6,17_access_control,75.57288551330566,47.04679298400879,28.526092529296875,0.3774646466856748
7,18_access_control,20.34524631500244,14.25466763973236,6.090578675270081,0.29936126508229743
8,19_access_control,24.66946506500244,18.46274423599243,6.20672082901001,0.2515952742654007
9,20_access_control,18.92894172668457,16.81220531463623,2.11673641204834,0.11182539640154987
10,21_access_control,71.64811325073242,47.488707542419434,24.15940570831299,0.33719528138538973
11,22_access_control,16.905507802963257,14.432890176773071,2.4726176261901855,0.14626106799091693
12,23_access_control,72.49692153930664,47.419532775878906,25.077388763427734,0.34590970528081233
13,24_access_control,31.740144729614258,25.33976650238037,6.400378227233887,0.2016493082106898
14,25_access_control,72.78981971740723,52.985684394836426,19.8041353225708,0.27207287227055416
15,26_access_control,23.343255162239075,21.002594590187073,2.340660572052002,0.1002713869931192
16,27_unchecked_low_level_calls,76.32569694519043,58.82428455352783,17.501412391662598,0.22929908395373555
17,28_unchecked_low_level_calls,53.73299330472946,38.48486942052841,15.24812388420105,0.2837758134508941
18,29_unchecked_low_level_calls,70.97423458099365,57.6185188293457,13.35571575164795,0.18817696070264497
19,30_unchecked_low_level_calls,53.899182856082916,50.628453850746155,3.2707290053367615,0.06068234863726948
20,31_unchecked_low_level_calls,177.86492943763733,91.42779541015625,86.43713402748108,0.48597064244633736
21,32_unchecked_low_level_calls,12.777614295482635,11.340970695018768,1.4366436004638672,0.11243441594349693
22,33_unchecked_low_level_calls,74.08626365661621,35.17226696014404,38.91399669647217,0.5252525201815463
23,34_unchecked_low_level_calls,128.15508604049683,95.07184511423111,33.08324092626572,0.25815004264295416
24,35_unchecked_low_level_calls,68.32464599609375,59.41728687286377,8.90735912322998,0.1303681708609106
25,36_unchecked_low_level_calls,37.7951934337616,34.858007311820984,2.937186121940613,0.07771321840403363
26,37_unchecked_low_level_calls,184.43442010879517,121.38127410411835,63.05314600467682,0.3418729864386631
27,38_unchecked_low_level_calls,30.052417159080505,27.3225736618042,2.729843497276306,0.09083607094983602
28,39_unchecked_low_level_calls,22.73548048734665,20.60488522052765,2.1305952668190002,0.0937123483273105
29,40_unchecked_low_level_calls,6.4247506856918335,6.651287853717804,-0.22653716802597046,-0.0352600714188766
30,41_unchecked_low_level_calls,9.97910749912262,7.539319634437561,2.4397878646850586,0.24448958635825588
31,42_unchecked_low_level_calls,66.46186637878418,57.06323480606079,9.398631572723389,0.14141389769522933
32,43_unchecked_low_level_calls,35.48671817779541,26.142683506011963,9.344034671783447,0.2633107582664591
33,44_unchecked_low_level_calls,77.28674030303955,56.62422180175781,20.66251850128174,0.2673488158546275
34,45_unchecked_low_level_calls,6.615880727767944,6.875686407089233,-0.25980567932128906,-0.03927000652095219
35,46_unchecked_low_level_calls,146.3957462310791,83.85685014724731,62.53889608383179,0.4271906643046646
36,47_unchecked_low_level_calls,18.301724076271057,14.957327425479889,3.344396650791168,0.18273669938709855
37,48_unchecked_low_level_calls,154.58624863624573,83.24608343839645,71.34016519784927,0.4614910176500796
38,49_unchecked_low_level_calls,65.74496793746948,57.72596073150635,8.019007205963135,0.12197142165450701
39,50_unchecked_low_level_calls,65.80722236633301,57.83523464202881,7.971987724304199,0.12114153185080594
40,51_unchecked_low_level_calls,62.008585929870605,49.52764272689819,12.480943202972412,0.20127766204970216
41,52_unchecked_low_level_calls,163.1596324443817,92.4354756474495,70.72415679693222,0.43346602181787125
42,53_unchecked_low_level_calls,94.8799614906311,71.83136439323425,23.04859709739685,0.24292376109019373
43,54_unchecked_low_level_calls,153.35702991485596,89.42387217283249,63.93315774202347,0.41689094903258916
44,55_unchecked_low_level_calls,68.58934354782104,59.38951778411865,9.199825763702393,0.13412908314668734
45,56_unchecked_low_level_calls,121.9440016746521,94.69149827957153,27.252503395080566,0.22348375500904535
46,57_unchecked_low_level_calls,20.33894944190979,15.67275881767273,4.6661906242370605,0.22942141812998743
47,58_unchecked_low_level_calls,148.95397090911865,87.26980060338974,61.68417030572891,0.4141156488091499
48,59_unchecked_low_level_calls,48.50580883026123,41.22684049606323,7.278968334197998,0.15006384822217173
49,60_unchecked_low_level_calls,122.46752166748047,63.70762634277344,58.75989532470703,0.47979982386064646
50,61_unchecked_low_level_calls,5.0249897837638855,4.624686419963837,0.40030336380004883,0.07966252291566019
51,62_unchecked_low_level_calls,77.80348038673401,56.74715805053711,21.0563223361969,0.27063470980389637
52,63_unchecked_low_level_calls,42.90294551849365,31.45594549179077,11.44700002670288,0.266811518145498
53,64_unchecked_low_level_calls,20.296770334243774,15.741998553276062,4.554771780967712,0.2244086968498191
54,65_unchecked_low_level_calls,155.04010391235352,90.72720485925674,64.31289905309677,0.414814602352523
55,66_unchecked_low_level_calls,29.988534808158875,27.270702123641968,2.7178326845169067,0.09062905880208177
56,67_unchecked_low_level_calls,67.5480318069458,57.723347663879395,9.824684143066406,0.14544737840986446
57,68_unchecked_low_level_calls,77.66591358184814,58.65058708190918,19.015326499938965,0.24483490405220923
