,case_name,before,after,decrease,decrease_rate
0,11_access_control,12.99695110321045,3.649931252002716,9.347019851207733,0.71917019437727
1,12_access_control,26.90408992767334,4.021155118942261,22.88293480873108,0.850537404173403
2,13_access_control,11.289163708686829,1.3937203288078308,9.895443379878998,0.8765435275125486
3,14_access_control,22.360936999320984,4.983221650123596,17.377715349197388,0.7771461164496408
4,15_access_control,29.897605895996094,4.41141402721405,25.486191868782043,0.852449254881481
5,16_access_control,47.79732871055603,16.71342420578003,31.083904504776,0.6503272325742155
6,17_access_control,75.57288551330566,6.96403181552887,68.6088536977768,0.9078501268248814
7,18_access_control,20.34524631500244,3.8959736227989197,16.44927269220352,0.8085069326525648
8,19_access_control,24.66946506500244,4.220360994338989,20.449104070663452,0.8289236923776575
9,20_access_control,18.92894172668457,3.3726550936698914,15.556286633014679,0.8218254806651245
10,21_access_control,71.64811325073242,6.882675051689148,64.76543819904327,0.9039378046480688
11,22_access_control,16.905507802963257,2.9103841185569763,13.99512368440628,0.8278440285569633
12,23_access_control,72.49692153930664,4.9459697008132935,67.55095183849335,0.9317768314047422
13,24_access_control,31.740144729614258,3.3251413702964783,28.41500335931778,0.8952386197787546
14,25_access_control,72.78981971740723,6.773077547550201,66.01674216985703,0.906950208506555
15,26_access_control,23.343255162239075,4.7749106884002686,18.568344473838806,0.7954479503730764
16,27_unchecked_low_level_calls,76.32569694519043,6.887860715389252,69.43783622980118,0.9097569889163877
17,28_unchecked_low_level_calls,53.73299330472946,19.318970382213593,34.41402292251587,0.6404635365714275
18,29_unchecked_low_level_calls,70.97423458099365,8.830781698226929,62.143452882766724,0.8755776409515271
19,30_unchecked_low_level_calls,53.899182856082916,18.768893837928772,35.130289018154144,0.6517777665007668
20,31_unchecked_low_level_calls,177.86492943763733,24.66991513967514,153.1950142979622,0.8612997221111829
21,32_unchecked_low_level_calls,12.777614295482635,4.911656141281128,7.865958154201508,0.6156046013207973
22,33_unchecked_low_level_calls,74.08626365661621,17.03499948978424,57.05126416683197,0.7700653447886092
23,34_unchecked_low_level_calls,128.15508604049683,16.34986400604248,111.80522203445435,0.8724212630868513
24,35_unchecked_low_level_calls,68.32464599609375,5.927547752857208,62.39709824323654,0.9132443693422707
25,36_unchecked_low_level_calls,37.7951934337616,5.385107159614563,32.410086274147034,0.8575187300191414
26,37_unchecked_low_level_calls,184.43442010879517,34.32306224107742,150.11135786771774,0.8139009940724148
27,38_unchecked_low_level_calls,30.052417159080505,5.279640376567841,24.772776782512665,0.8243189441760904
28,39_unchecked_low_level_calls,22.73548048734665,8.346550464630127,14.388930022716522,0.6328843602282622
29,40_unchecked_low_level_calls,6.4247506856918335,2.229792594909668,4.1949580907821655,0.6529371015321261
30,41_unchecked_low_level_calls,9.97910749912262,2.379858434200287,7.599249064922333,0.7615159036607705
31,42_unchecked_low_level_calls,66.46186637878418,5.8026697635650635,60.659196615219116,0.9126917422015495
32,43_unchecked_low_level_calls,35.48671817779541,5.461332440376282,30.02538573741913,0.8461020708363637
33,44_unchecked_low_level_calls,77.28674030303955,11.774724245071411,65.51201605796814,0.847648843787395
34,45_unchecked_low_level_calls,6.615880727767944,2.8439109921455383,3.771969735622406,0.5701387148336616
35,46_unchecked_low_level_calls,146.3957462310791,20.47374165058136,125.92200458049774,0.8601479743935696
36,47_unchecked_low_level_calls,18.301724076271057,4.621572911739349,13.680151164531708,0.7474788226246176
37,48_unchecked_low_level_calls,154.58624863624573,16.953262507915497,137.63298612833023,0.8903313673921415
38,49_unchecked_low_level_calls,65.74496793746948,5.707251131534576,60.037716805934906,0.913191057649267
39,50_unchecked_low_level_calls,65.80722236633301,5.7108712792396545,60.09635108709335,0.9132181685552901
40,51_unchecked_low_level_calls,62.008585929870605,4.57198029756546,57.436605632305145,0.9262685928246098
41,52_unchecked_low_level_calls,163.1596324443817,25.554051220417023,137.6055812239647,0.8433800638210682
42,53_unchecked_low_level_calls,94.8799614906311,10.561321318149567,84.31864017248154,0.8886875463246005
43,54_unchecked_low_level_calls,153.35702991485596,16.981759428977966,136.375270485878,0.889266508105913
