blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,2,22,7,97,0.9166666666666666
Gemma,38,72,3,15,0.6545454545454545
GPT4o,0,126,0,2,1.0
Mixtral,122,3,0,3,0.024
MixtralExpert,108,13,6,1,0.10743801652892562
Phi,122,0,5,1,0.0
