blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,13,11,24,80,0.4583333333333333
Gemma,62,48,3,15,0.43636363636363634
GPT4o,0,126,0,2,1.0
Mixtral,111,14,0,3,0.112
MixtralExpert,109,12,4,3,0.09917355371900827
Phi,119,3,4,2,0.02459016393442623
