blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,6,18,14,90,0.75
Gemma,67,43,7,11,0.39090909090909093
GPT4o,0,126,0,2,1.0
Mixtral,107,18,1,2,0.144
MixtralExpert,100,21,3,4,0.17355371900826447
Phi,118,4,5,1,0.03278688524590164
