blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,9,15,45,59,0.625
Gemma,70,40,5,13,0.36363636363636365
GPT4o,118,8,1,1,0.06349206349206349
Mixtral,124,1,1,2,0.008
MixtralExpert,117,4,3,4,0.03305785123966942
Phi,120,2,3,3,0.01639344262295082
