blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,5,19,17,87,0.7916666666666666
Gemma,55,55,2,16,0.5
GPT4o,0,126,0,2,1.0
Mixtral,99,26,0,3,0.208
MixtralExpert,91,30,3,4,0.24793388429752067
Phi,122,0,5,1,0.0
