blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,13,11,24,80,0.4583333333333333
Gemma,75,35,5,13,0.3181818181818182
GPT4o,122,4,1,1,0.031746031746031744
Mixtral,120,5,1,2,0.04
MixtralExpert,116,5,5,2,0.04132231404958678
Phi,121,1,5,1,0.00819672131147541
