blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,5,19,9,95,0.7916666666666666
Gemma,81,29,3,15,0.2636363636363636
GPT4o,120,6,1,1,0.047619047619047616
Mixtral,119,6,0,3,0.048
MixtralExpert,106,15,4,3,0.12396694214876033
Phi,122,0,4,2,0.0
