blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,4,20,17,87,0.8333333333333334
Gemma,79,31,11,7,0.2818181818181818
GPT4o,90,36,1,1,0.2857142857142857
Mixtral,105,20,1,2,0.16
MixtralExpert,110,11,5,2,0.09090909090909091
Phi,115,7,2,4,0.05737704918032787
