blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,5,19,15,89,0.7916666666666666
Gemma,55,55,3,15,0.5
GPT4o,117,9,1,1,0.07142857142857142
Mixtral,116,9,0,3,0.072
MixtralExpert,108,13,5,2,0.10743801652892562
Phi,122,0,5,1,0.0
