blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,14,10,39,65,0.4166666666666667
Gemma,86,24,10,8,0.21818181818181817
GPT4o,121,5,1,1,0.03968253968253968
Mixtral,109,16,2,1,0.128
MixtralExpert,95,26,7,0,0.21487603305785125
Phi,119,3,6,0,0.02459016393442623
