blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,7,17,21,83,0.7083333333333334
Gemma,68,42,2,16,0.38181818181818183
GPT4o,118,8,1,1,0.06349206349206349
Mixtral,124,1,0,3,0.008
MixtralExpert,116,5,4,3,0.04132231404958678
Phi,122,0,4,2,0.0
