blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,4,20,33,71,0.8333333333333334
Gemma,48,62,4,14,0.5636363636363636
GPT4o,124,2,1,1,0.015873015873015872
Mixtral,114,11,0,3,0.088
MixtralExpert,107,14,2,5,0.11570247933884298
Phi,110,12,3,3,0.09836065573770492
