blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,3,21,5,99,0.875
Gemma,48,62,3,15,0.5636363636363636
GPT4o,123,3,1,1,0.023809523809523808
Mixtral,112,13,0,3,0.104
MixtralExpert,89,32,2,5,0.2644628099173554
Phi,118,4,5,1,0.03278688524590164
