blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,7,17,11,93,0.7083333333333334
Gemma,54,56,2,16,0.509090909090909
GPT4o,124,2,1,1,0.015873015873015872
Mixtral,117,8,0,3,0.064
MixtralExpert,117,4,4,3,0.03305785123966942
Phi,121,1,5,1,0.00819672131147541
