blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,10,14,36,68,0.5833333333333334
Gemma,69,41,6,12,0.37272727272727274
GPT4o,0,126,0,2,1.0
Mixtral,120,5,1,2,0.04
MixtralExpert,112,9,4,3,0.0743801652892562
Phi,121,1,5,1,0.00819672131147541
