blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,2,22,4,100,0.9166666666666666
Gemma,59,51,2,16,0.4636363636363636
GPT4o,121,5,1,1,0.03968253968253968
Mixtral,119,6,0,3,0.048
MixtralExpert,112,9,5,2,0.0743801652892562
Phi,121,1,3,3,0.00819672131147541
