blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,4,20,7,97,0.8333333333333334
Gemma,60,50,2,16,0.45454545454545453
GPT4o,117,9,1,1,0.07142857142857142
Mixtral,107,18,0,3,0.144
MixtralExpert,91,30,2,5,0.24793388429752067
Phi,117,5,2,4,0.040983606557377046
