blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
7006-NameFilter.nameFilter,89,32,4,3,0.2644628099173554
8543-ConvertLib.convert,95,26,6,1,0.21487603305785125
3129-test.record_human_readable_blockhash,99,22,6,1,0.18181818181818182
2912-Airdropper.multisend,104,17,5,2,0.14049586776859505
4500-OrderString.getOrderString,104,17,6,1,0.14049586776859505
1851-secondContract.BirthdayBoyClickHere,105,16,6,1,0.1322314049586777
5716-ViewBalances.checkBalances,105,16,6,1,0.1322314049586777
1721-StringYokes.zint_bytes32ToString,106,15,6,1,0.12396694214876033
2418-Untitled.test,106,15,5,2,0.12396694214876033
3829-ECRecovery.recover,106,15,5,2,0.12396694214876033
5936-StringYokes.zint_bytes32ToString,106,15,6,1,0.12396694214876033
1726-StringYokes.zint_bytes32ToString,107,14,5,2,0.11570247933884298
1863-StringLib.generateName,107,14,5,2,0.11570247933884298
449-Airdrop.multisend,108,13,5,2,0.10743801652892562
1905-StringYokes.zint_bytes32ToString,109,12,6,1,0.09917355371900827
3777-Fees.payout,111,10,7,0,0.08264462809917356
5958-VpaxContract.transferCoins,111,10,3,4,0.08264462809917356
9877-Authority.canCall,111,10,6,1,0.08264462809917356
9880-Authority.canCall,112,9,7,0,0.0743801652892562
6158-GongChuangToken.GongChuangToken,113,8,5,2,0.06611570247933884
1976-Airdropper.multisend,114,7,6,1,0.05785123966942149
2488-Airdropper.multisend,114,7,5,2,0.05785123966942149
9090-Airdrop.multisend,114,7,6,1,0.05785123966942149
2273-Airdropper.multisend,115,6,6,1,0.049586776859504134
2979-WhiteList.canTransfer,115,6,7,0,0.049586776859504134
3405-Airdropper.multisend,115,6,5,2,0.049586776859504134
4479-cyberEntry2.cyberEntry2,115,6,5,2,0.049586776859504134
5178-Rainmaker.letItRain,115,6,6,1,0.049586776859504134
5444-Airdropper.multisend,115,6,5,2,0.049586776859504134
8350-EthealHelper.forwardable,115,6,7,0,0.049586776859504134
8406-balanceChecker.checkBals,115,6,6,1,0.049586776859504134
920-QuantumpayAirdropper.multisend,115,6,7,0,0.049586776859504134
1947-MultiTransfer.MultiTransaction,116,5,7,0,0.04132231404958678
2242-Airdropper.multisend,116,5,6,1,0.04132231404958678
2675-Airdropper.multisend,116,5,5,2,0.04132231404958678
60-MultiBuyer.buy,116,5,7,0,0.04132231404958678
74-MultiBuyer.buy,116,5,5,2,0.04132231404958678
7451-AirDrop.airDrop,116,5,7,0,0.04132231404958678
9757-ZhenNet.store,116,5,7,0,0.04132231404958678
