blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
2414-TerocoinToken.transfer,65,57,0,6,0.4672131147540984
6366-GameConfig.getUpgradeCardsInfo,101,21,4,2,0.1721311475409836
473-DateTime.toTimestamp,116,6,4,2,0.04918032786885246
