blind_name,yes_yes,yes_no,no_yes,no_no,blind_rate
CodeLlama,8,16,20,84,0.6666666666666666
Gemma,105,5,14,4,0.045454545454545456
GPT4o,0,126,0,2,1.0
Mixtral,118,7,2,1,0.056
MixtralExpert,108,13,5,2,0.10743801652892562
Phi,122,0,6,0,0.0
